,Rating,Title,Pro,Con,Job Title,Status,Region,Date
112,4.0,"Great people, questionable leadership",The compensation and benefits at Meta were the best I have ever experienced. I also really loved my team and had positive interactions with most everyone I worked with cross-functionally. The employees are smart and also care about each other.,"In terms of communication, the company still operates like a start up. No one uses email and requests are sent via chat. It can be hard to keep track of where you read something or what you need to do. I also never felt a real sense of security - the company's name, values, and priorities changed in the year that I was there. Things changed on a dime with little (or no) notice.",Emerging Talent Recruiter,Former Employee,"Miami, FL","Dec 1, 2022"
113,5.0,Meta software engineer,New technology Intellectually challenging work Compensation,Work life balance That’s it,Software Engineer,Current Employee,"Menlo Park, CA","Feb 26, 2023"
114,4.0,Good place to work,Good work culture overall at Meta.,Skewed work life balance sometime.,Research Scientist,Current Employe,"Menlo Park, CA","Feb 26, 2023"
115,5.0,Great company to work,Meta is a great place to work and build your career. It also rewards high performers,it is a big tech so it has it's cons :),Software Engineer,Current Employee,"Seattle, WA","Jan 23, 2023"
116,4.0,Compliance at FB,"-fun job with lots of events -Loved working on the products, real world impact in the role -passionate co-workers",-stress - i've never worked anyplace where so many people go on stress leave - microaggressions were rampant -unclear promotion criteria - would exceed goals but still not get promoted,Compliance Specialist,Former Employee,"Menlo Park, CA","Jan 30, 2023"
117,4.0,Move Fast,Good pay and insurance. Health center is on campus.,"Busy, high pressure and strict evaluation mechanism.",Software Engineer,Former Employe,"Menlo Park, CA","Feb 24, 2023"
118,4.0,Overall great organization,"I had a great team at Meta, everyone was hard working, smart, and really played into the team mentality, even if we were spread across the US and we were primarily all remote. I still felt super connected with my team and we did our best to stay connected and felt welcome.","There's a lot of brilliant people at Meta, but the organization lacked documentation and knowledge transfer. Things also moved very slow to make changes. but the good thing is that everyone is willing to work together to achieve a common goal, even if it's cross-functionally.",Application Manager,Former Employee,"New York, NY","Jan 8, 2023"
119,3.0,Mixed bag,"- Established culture and clearly defined vision and set of expectations across the company - Excellent benefits and compensation package; remote flexible - The business and leadership are engaged and highly value talent attraction and acquisition. Well-defined processes, nimble systems, budget for tools/social, etc.","Way too many layers in the organization. Senior leaders (Directors and above) are far removed from the day-to-day. Too many silos, a lack of organization communications within my org (outside of Mark and execs), and a lack of efficiency across the org.",Senior Recruiting Manager,Former Employee,"Menlo Park, CA","Feb 15, 2023"
120,5.0,Cool place,Good work culture good benefits,Kinda ok place to work sometimes,Software Engineer,Current Employe,"Menlo Park, CA","Feb 25, 2023"
121,4.0,DE at Meta,Good Challenges and projects to work on,Low Work life balance. Lot of focus on PSC,Sr Data Engineer,Former Employee,"Dallas, TX","Feb 22, 2023"
122,5.0,Meta Review,- Compensation - Benefits - Product - Opportunity to learn,- Career growth - Internal politics,Product Marketing Manager,Former Employee,"Menlo Park, CA","Feb 21, 2023"
123,3.0,"Great Benefits, Chaotic Environment","Benefits + Compensation, People, Technology","WLB, Performance Reviews are Gamed",Data Scientist,Current Employee,"Los Angeles, CA","Mar 13, 2023"
124,3.0,Worst leadership,"Great team, benefits, and community","leadership has no idea what they are doing, employee morale is down",Security Analyst,Current Employe,"Jersey City, NJ","Mar 15, 2023"
125,5.0,Fulfilling Work,You will enjoy working on the various projects.,"When it is busy, its very busy.",Product Design Engineer,Current Employe,"Sunnyvale, CA","Feb 22, 2023"
126,3.0,Not the same as before anymore,- Fast promotions - Good benefits including free food - Freedom to move around within company - Great tech stack - Great colleagues to work with and learn from,"- In dire straits these days with stock price almost 1/3rd of all-time high. - Too much spending on metaverse which could have been a side-project instead. - Everyone too self-performance focused and often miss the big picture. - Fear of layoffs - It's never clear if your performance is enough for a rating and you are constantly trying to keep up. - Company values have regressed - Not open culture anymore, too many bureaucratic processes such as privacy reviews slowing things down. - Too many internal systems and tools whose experience doesn't carry over to other companies. - Doesn't care about users. Too many users whose accounts get cancelled accidentally due some stupid ML algorithm and can't get back their data.",Senior Software Engineer,Former Employee,"Menlo Park, CA","Jan 4, 2023"
127,4.0,Great place to work at,Nice office space and food Friendly colleagues,Can be a bit intimidating and overwhelming when you are just joining.,Software Engineer,Former Employe,"New York, NY","Feb 19, 2023"
128,5.0,Great place to work,"It was an amazing place to work. Over 3 years, I had the privilege of working with truly kind and intelligent individuals.",I find it unfortunate that they chose to hire so aggressively without truly considering the potential cons.,Sourcer,Former Employee,"Sunnyvale, CA","Feb 9, 2023"
129,2.0,Culture sucks,"- Good food - Nice benefits (like 401k, swag, snacks, free food, shuttle, gym) - Fast moving projects (if you enjoy it)",- Terrible work life balance - The culture is terrible! - Too much pressure on engineers - Quantity over quality - No long term planning - Most managers are clueless and powerless.,ML Engineer,Current Employee,"Bellevue, WA","Mar 1, 2023"
130,4.0,AR Technology Group,Cool tech. Nice working environment. Smart people,Completely disorganized groups. Ex-Apple employees bringing their toxic culture and cliques to Meta just makes it as toxic as their previous workplace.,Manufacturing Process Engineer,Former Employee,"Sunnyvale, CA","Feb 5, 2023"
131,5.0,Lovee,"Smart people, driven culture, awesome place to be!!!","Lots of changes, which is normal in any big company",Product Manager,Current Employe,"San Francisco, CA","Feb 28, 2023"
132,5.0,Great job.,I liked working there of course.,I didn't like working there some days.,Full Stack Developer,Former Employee,"Palo Alto, CA","Mar 1, 2023"
133,3.0,mixed,Meta has talented people doing good work,There is a low level of trust in the direction of the company,User research manager,Current Employee,"Menlo Park, CA","Feb 24, 2023"
134,2.0,oddly dysfunctional,"Pay is great, even for tech",It is oddly dysfunctional. The company consists mainly of folks who know how to survive.,Ic6,Former Employe,"Menlo Park, CA","Feb 24, 2023"
135,5.0,Good WLB,Provides very good work life balance,"Massive layoffs, future of the company is unknown",Technical Sourcer,Former Employe,"Dallas, TX","Feb 28, 2023"
136,5.0,Nice place to work,Great company with awesome culture. Good work life balance.,You are fully at discretion to the market and HR will always be the first one to go.,Technical Sourcer,Former Employee,"Philadelphia, PA","Feb 15, 2023"
137,2.0,Sinking ship,"401k match, free food, good refresher",Shortsighted and superficial PSC driven culture,Research Scientist,Current Employee,"Bellevue, WA","Mar 1, 2023"
138,4.0,Great place to work,"Challenging work, incredible people to work with",Leadership direction can be challenging to grasp sometimes,Software Engineer,Current Employe,"Menlo Park, CA","Feb 27, 2023"
139,4.0,"Great job, great people, great perks, stressful layoffs","Really great benefits, free food on campus, great colleagues, free internet for permanent remote employees","Re-org culture, layoffs, company reputation sometimes challenging, too much time spent in planning, peer review, and meetings",Anonymous Employee,Current Employe,"Seattle, WA","Feb 17, 2023"
140,3.0,Stay away if you value WLB,- good benefits - working on cutting edge tech - on campus amenities,- bad WLB - very stressful,Software Engineer,Former Employee,"Menlo Park, CA","Mar 11, 2023"
141,5.0,Meta Data Centers,"Benefits are top notch, at work, at home, and medical. The people are also a great reason to work in a data center for Meta.","Everyone is fighting for a decent performance review, due to the high quality of personnel, going above and beyond is typical. So higher PSC ratings are harder to achieve compared to other companies.",Critical Facility Engineer,Current Employee,"Papillion, NE","Jan 12, 2023"
142,4.0,Like it but tough 2022,people - innovation - entrepreneurship - perks - remote,Lay-off - budget cuts - stress -,Manager 1,Current Employe,"Boston, MA","Feb 16, 2023"
143,4.0,"Great Pay & Benefits, Not Great Company Leadership","Industry-leading benefits for fertility and transgender support; great healthcare, mental healthcare, and other family benefits Competitive pay Annual Equity Refreshers Remote Work friendly Smart, nice colleagues","Convoluted corporate structure that can get in the way of driving impact Senior leadership at the company has all turned over recently New direction towards the Metaverse is polarizing, may or may not work financially Competition is eating into core ads business (TikTok) Handled layoffs poorly; signals a change in culture related to people The Press loves to hate the company and Zuck Constant regulatory scrutiny will hamper company's ability to operate and expand through acquisitions","Director, Product Service",Former Employee,Remote,"Dec 8, 2022"
144,4.0,"Great benefits, mixed feelings on company's direction","- Very good short term opportunity in terms of business growth, stock price trading very low right now - Great benefits - Salary is top of the industry in tech, esp for non-swe - Flexible RTO policy - Ability to have high impact given the reach of Meta's products - Higher than expected transparency from leadership (bi weekly QnAs with employee submitted questions and polls). These are not like other QnAs from other tech companies.","- Long term vision (metaverse, reality labs) is controversial (although I believe in it, I can see why someone would be hesitant). This makes long term growth potential of the business unclear. - Certain orgs have bad reputation in terms of WLB (toxic positivity, short term impact chasing, etc) - Negative public perception in the West; however, public perception is quite good in Asia",Product Analyst,Current Employee,"San Francisco, CA","Nov 21, 2022"
145,2.0,Culture has degraded so badly,- Free food - Campus amenities,- Brutal performance reviews (hits hard if you depend on bonuses) - Too much middle management - Pushing changes out the door requires too many steps for it to feel fulfilling,Software Engineer,Current Employee,"Menlo Park, CA","Feb 24, 2023"
146,4.0,Great but cold,-Amazing projects -Dynamic -Incredible comp,"-Lots of wasted effort -Really political, everyone jockying for visible impact",AI Resident,Former Employee,"Menlo Park, CA","Feb 16, 2023"
147,4.0,Decent Pay,The people are nice and the pay is decent,There are constant organizational changes which causes constant uncertainty,People Research Scientist,Former Employee,"New York, NY","Feb 15, 2023"
148,4.0,Best Job Ever,"Great Salary, Great Benefits, Great work life balance","Fast Paced, Poor Performance Management Structure, Siloed Work Environments.",Controls Engineer,Current Employee,"Huntsville, AL","Feb 15, 2023"
149,4.0,asx,"food, benefits, Pay, stock grant and cafes",High expectations and very little work life balance,Software Engineer,Current Employe,"Seattle, WA","Feb 15, 2023"
150,3.0,A decent company with little meaningful things,"free food, easily switch teams",Bad WLB low hourly pay,Software Engineer,Current Employee,"Menlo Park, CA","Mar 12, 2023"
151,4.0,Great,Good place to work at,Direction of company not cleaf,Software Engineer,Current Employe,"San Francisco, CA","Feb 20, 2023"
152,3.0,Nice folks but a lot of chaos,Meta is working on some exciting product initiatives. Large public company with resources and funding. Nice colleagues and smart lawyers. Flexible work schedule.,Disorganized and runs like a start up. This leads to a lot of overlap and inefficiencies. Individualized and aggressive culture due to employees valuation system based on individual contribution vs collaboration. high turnover in all depts due to the culture—folks burn out. I know I did.,Product Counsel,Former Employee,"Menlo Park, CA","Feb 3, 2023"
153,4.0,High stress environment,-Free food at the office -Great benefits -Competitive compensation,-Ruthless management -Extremely cutthroat team -Growth opportunities are few and far between on this team,Public Policy Associate,Former Employee,"New York, NY","Jan 28, 2023"
154,4.0,Great place for employees,"Bottoms up work culture, autonomy for engineers",Too much fragmentation between teams,Senior Production Engineer,Current Employe,"San Jose, CA","Feb 17, 2023"
155,5.0,NA,Great company couture and work life balance,Large company with minimal direction from Sr Leadership,Technical Sourcer,Former Employe,"Houston, TX","Feb 13, 2023"
156,3.0,Meta has a lot of Company Uncertainy,meta gives a ton of autonomy in your role. Allows you to decide what is the biggest impact and how you will contribute. I like that the company is,Meta's internal culture has become extremely cutthroat and competitive. It's a common expectation to respond to things ASAP and if you don't there are repercussions.,Solutions Engineer,Current Employee,"Las Vegas, NV","Feb 23, 2023"
157,2.0,Not a space to grow or learn,Big company with great benefits and perks. They pay really well and if you just want to do a job and get paid to do that then it's amazing.,"It's a massive company that has been around for a long time, so they are very set in their ways with regard to the software they use, the processes and procedures of the work, and who does what. Don't expect actually to grow or learn much. The software they use is all internal, so it won't apply outside of the company. The job you are hired for is the only job you will do so there isn't a lot of thinking outside the box.",Product Experience Analyst,Former Employee,Remote,"Dec 14, 2022"
158,4.0,Good benefits,Benefits are great and colleagues can be really smart,"It’s a big company and can give you the feeling of being just another cog. They also didn’t handle the layoffs very well, but it’s their first one and it’s never easy to do a good job laying off people",Data Scientist,Current Employee,"Chicago, IL","Jan 27, 2023"
159,4.0,Good for career growth,"Fast iteration, lots of opportunities",Can feel like doing meaningless work sometimes,Software Engineer,Current Employe,"Seattle, WA","Feb 13, 2023"
160,5.0,Still a great place to work,Company culture Employee care Compensation Benefits DEI,Lack of work life balance Business transformation under way,Director,Current Employee,"Menlo Park, CA","Feb 1, 2023"
161,4.0,Culture of being too nice kills creativity.,Great benefits. Supportive leadership. Lots of autonomy.,Too flat. Lack of R&Rs.,Writer,Former Employee,"San Francisco, CA","Feb 12, 2023"
162,5.0,Amazing people and high impact work,"My team is humble, supportive, and hard working. Everyone I work with is at the top of their field (design, user research, product, engineering) and are also genuinely amazing human beings. Meta continuously supports me as a people manager with high autonomy, training, tools, and leadership opportunities. This means I'm always doing my best work and growing in my career. Leadership is extremely transparent about goals and challenges. Even amid layoffs communication is frequent, direct, and gets right to the heart of difficult topics.",Bottoms up decision making sometimes makes goals fuzzy and can lead to duplication of efforts in separate orgs. You need a high tolerance for ambiguity to thrive at Meta. Public opinion of Meta is often unbalanced with lots of uninformed opinions.,Software Engineering Manager,Current Employee,"Reston, VA","Nov 14, 2022"
163,5.0,"Smart people, great work","Surrounded by helpful smart people. Amenities are amazing. Your impact is totally up to you though, very crucial to be smart about which projects you choose",Can be stressful due to all smart collegues.,Software Engineer,Former Employee,"Seattle, WA","Feb 2, 2023"
164,4.0,Great Team,Great team. Everyone wanted to help.,Nothing that I can think of.,Project Coordinator II,Former Employe,"Burlingame, CA","Feb 15, 2023"
165,1.0,Not great,Pay Benefits Work life balance,Some of the worst leadership in recruiting you can imagine at the VP and Director levels.,Recruiting Lead,Current Employee,"New York, NY","Mar 17, 2023"
166,4.0,"Good company, high-performance pressure, looming future",- Bright and driven coworkers - Access to a lot other product areas via internal platform: opportunities to learn - Great perks and benefits,"- Work can be intense, too much effort spent on performance review/calibration - Not easy to navigate a complex org. so many roles between product teams and Sales. too much time spent on driving alignment with XFns instead of doing the work - Multiple challenges hitting ads business hard (signal loss, competition), burning too much money in Metaverse without making any big progress - Low moral because of recent policies e.g. layoff/hiring freeze",Product Marketing Manager,Current Employee,"San Francisco, CA","Oct 10, 2022"
167,4.0,"It's a big place, your org matters","They pay really well, all things considered.",Mark has too much influence over everything.,Enterprise Engineer,Former Employee,"Menlo Park, CA","Feb 9, 2023"
168,5.0,good,the benifits and recources are subpurb.,for me personaly. its too bright and noisy.,Software Engineer,Current Employee,"Seattle, WA","Feb 5, 2023"
169,5.0,Can't complain,- Very open and transparent - Flexible working hours and location - Comprehensive infra stack - Experienced colleagues - Fast promotion cycle - Good pay and wellness support,"- Some teams can get pretty busy, especially in ads - Making impact is emphasized too much",Senior Software Engineer,Current Employee,"Menlo Park, CA","Jan 25, 2023"
170,4.0,DEI,"Great benefits, intelligent and hard working colleagues",Culture shifting and large layoffs,Program Manager,Former Employe,"New York, NY","Feb 22, 2023"
171,4.0,Good,The company has good pay and benefits,Work life balance not ideal,Senior Software Engineer,Current Employe,"New York, NY","Feb 23, 2023"
172,3.0,It was great until layoffs,Benefits and food in the office,The layoff was shocking and complete chaos,Sales Development Representative (SDR),Former Employee,"New York, NY","Feb 20, 2023"
173,1.0,Not Good,"Good Money, good benefits and much to learn",Not happy with the management,Software Engineer,Current Employee,"Los Angeles, CA","Mar 6, 2023"
174,4.0,Not a lot of growth,"Great benefits, good pay, autonomy","Not a lot of opportunity growth, too much focus on short term achievements which leads to lack of innovation",Art Director,Former Employee,"New York, NY","Feb 12, 2023"
175,5.0,Great company to work for,"Exceptional benefits including on site food, snacks, drinks, and Life@choice program.",Too many layers of management is an un-necessary cost during these rough times for the technology sector. Company has over-spent on real estate when many employees work from home.,Senior Mechanical Engineer,Current Employee,"Austin, TX","Feb 5, 2023"
176,5.0,Great Company to Work at,"- Continues to pay top of the range compensation in the tech industry (despite stock drop and budget cuts) - Bottom-up culture which empowers engineers to drive more conversations and choose what they want to work on. - Bootcamp process (team selection) is excellent (mainly when there is headcount, less so today during a hiring freeze)","- In general because of the move fast culture, can have more external pressure than other companies - Budget cuts and stock drop has reduced compensation",Software Engineer,Current Employee,"Seattle, WA","Jan 9, 2023"
177,5.0,Nice workpla e,Great atmosphere Good teammates Interesting work,Long working hours Pay could be higher,Software Engineer,Current Employe,"New York, NY","Feb 20, 2023"
178,5.0,Meta Data Centers,"Benefits are top notch, at work, at home, and medical. The people are also a great reason to work in a data center for Meta.","Everyone is fighting for a decent performance review, due to the high quality of personnel, going above and beyond is typical. So higher PSC ratings are harder to achieve compared to other companies.",Critical Facility Engineer,Current Employee,"Papillion, NE","Jan 12, 2023"
179,4.0,Like it but tough 2022,people - innovation - entrepreneurship - perks - remote,Lay-off - budget cuts - stress -,Manager 1,Current Employe,"Boston, MA","Feb 16, 2023"
180,4.0,"Great Pay & Benefits, Not Great Company Leadership","Industry-leading benefits for fertility and transgender support; great healthcare, mental healthcare, and other family benefits Competitive pay Annual Equity Refreshers Remote Work friendly Smart, nice colleagues","Convoluted corporate structure that can get in the way of driving impact Senior leadership at the company has all turned over recently New direction towards the Metaverse is polarizing, may or may not work financially Competition is eating into core ads business (TikTok) Handled layoffs poorly; signals a change in culture related to people The Press loves to hate the company and Zuck Constant regulatory scrutiny will hamper company's ability to operate and expand through acquisitions","Director, Product Service",Former Employee,Remote,"Dec 8, 2022"
181,1.0,Do not join FAM BCR,Coworkers have strong background and mostly friendly,There's limited opportunities and culture is toxic,Research Scientist,Current Employee,"Menlo Park, CA","Mar 2, 2023"
182,4.0,"Great benefits, mixed feelings on company's direction","- Very good short term opportunity in terms of business growth, stock price trading very low right now - Great benefits - Salary is top of the industry in tech, esp for non-swe - Flexible RTO policy - Ability to have high impact given the reach of Meta's products - Higher than expected transparency from leadership (bi weekly QnAs with employee submitted questions and polls). These are not like other QnAs from other tech companies.","- Long term vision (metaverse, reality labs) is controversial (although I believe in it, I can see why someone would be hesitant). This makes long term growth potential of the business unclear. - Certain orgs have bad reputation in terms of WLB (toxic positivity, short term impact chasing, etc) - Negative public perception in the West; however, public perception is quite good in Asia",Product Analyst,Current Employee,"San Francisco, CA","Nov 21, 2022"
183,4.0,Great but cold,-Amazing projects -Dynamic -Incredible comp,"-Lots of wasted effort -Really political, everyone jockying for visible impact",AI Resident,Former Employee,"Menlo Park, CA","Feb 16, 2023"
184,2.0,Meta,Pay is good for most,Layoffs they dont care about you,Recruiting Coordinator,Former Employe,"Menlo Park, CA","Feb 20, 2023"
185,4.0,Decent Pay,The people are nice and the pay is decent,There are constant organizational changes which causes constant uncertainty,People Research Scientist,Former Employee,"New York, NY","Feb 15, 2023"
186,4.0,Best Job Ever,"Great Salary, Great Benefits, Great work life balance","Fast Paced, Poor Performance Management Structure, Siloed Work Environments.",Controls Engineer,Current Employee,"Huntsville, AL","Feb 15, 2023"
187,4.0,asx,"food, benefits, Pay, stock grant and cafes",High expectations and very little work life balance,Software Engineer,Current Employe,"Seattle, WA","Feb 15, 2023"
188,4.0,Great,Good place to work at,Direction of company not cleaf,Software Engineer,Current Employe,"San Francisco, CA","Feb 20, 2023"
189,3.0,Great if you find a meaningful team,Good pay and great perks,Can feel like a cog in the wheel! Find a team with awesome people.,Software Engineer,Current Employe,"Menlo Park, CA","Feb 12, 2023"
190,3.0,Good benefits for now ...,"Competitive pay, remote work options",Increasing higher expectations make for a tense work environment. Benefits continue to be cut,Contracts Associate,Former Employee,"Menlo Park, CA","Mar 3, 2023"
191,3.0,great growing opportunity but poor culture lately,- Great ownership and growing opportunities - Employee perk is great - Decent free food and drinks,"- Sad culture since 2022, the layoff news drastically affect employee's sentiments and morale",Product Designer,Former Employee,"Menlo Park, CA","Feb 24, 2023"
192,5.0,Miss the internal tools,- internal tooling - smart passionate people,metrics metrics metrics r everything,Software Engineer,Former Employee,"New York, NY","Feb 3, 2023"
193,5.0,"great people & culture, takes good care of employees","- company invests in employee professional development: great internal resources to learn, take risks - company is committed to helping you focus most of your time on work you really enjoy - amazing resources for UXRs: research ops, access to other researchers who are open & willing to share learning, localization team, etc. - good perks! wellness benefit, amazing health insurance, on-site health clinic, bike shop.","- Work life balance - a LOT of people work >50 hours per week - um, the recent layoffs. wondering what that will do to the culture. - UX Researcher comp is not competitive; you'll make more at Google, Apple, etc. (but management has promised to address) - very supportive of remote work",Senior UX Researcher,Former Employee,"Menlo Park, CA","Nov 16, 2022"
194,2.0,Pays well,pays well great benefits love my team,no job security no room to grow,Recruiting Coordinator,Current Employee,"Sunnyvale, CA","Mar 6, 2023"
195,3.0,Meta's alright,- pay is good - coworkers are smart - work life balance isn't that bad,- recent layoff really hurts moral,Senior Software Engineer,Current Employe,"Menlo Park, CA","Mar 3, 2023"
196,4.0,Flexibility and Growth,Great place to grow if you have the right leadership and take advantage of all the company has to offer.,"Never slows down, high focus on performance can create stress",Operations Manager,Current Employee,"Austin, TX","Jan 27, 2023"
197,4.0,"Great Company if you can avoid the ""Impact Zombies""","Founder-led company in truly interesting spaces in the heart of the Internet/Tech economy. Meta (Facebook) has so many strengths in being able to impact billions of people across the world, and it builds amazing products that are changing the landscape of computing with Quest and future products.","Outside of Instagram, Whatsapp, and Reality Labs Research, there is still a lot of skill gaps in deep product conviction and craftsmanship. There are so many leaders, Engineers, Product Managers, and designers doing things to make a metric, a revenue/retention/growth number, or move up in their careers and personal success. This means that sometimes, solving deep product problems on the behalf of customers, with 100% focus on making their lives better and building something great is hard to get through leaders and build. This creates pockets of politics that feel disconnected from making our customers happy. It also makes it feel like we'll do anything to maintain growth and numbers against competitors taking share from us rather than asking if a fast follow copying of features is good for the heart and soul of what we're good at as a company and what will make the job our customers hire us to do in their lives fulfilled even better.",Product Manager,Current Employee,"Seattle, WA","Mar 19, 2022"
198,5.0,An excellent employer with great support for career growth,"- Strong growth prospects at a big company - Excellent benefits, especially health insurance, wellness funds, and PTO - Colleagues are among the best in the world - Extremely flexible work conditions, with high degree of autonomy.","- Intense work experience if you want to grow - Company is run unilaterally; one man owns a commanding share of the company and you never forget it. - Heavy-handed political stances and bias cause distrust from the consumer, and very little is done to address it in a meaningful actions. Instead it's assumed the consumer is wrong.",Decision Science Manager,Current Employee,"Washington, DC","Nov 9, 2022"
199,3.0,Growing Pains,Great pay and benefits. Take care of their employees.,Experiencing growing pains with being a big company. Communications and rating processes were developed with way fewer employees.,Marketing Sciences Manager,Current Employee,"New York, NY","Feb 28, 2023"
200,4.0,Culture of being too nice kills creativity.,Great benefits. Supportive leadership. Lots of autonomy.,Too flat. Lack of R&Rs.,Writer,Former Employee,"San Francisco, CA","Feb 12, 2023"
201,3.0,Fast-paced,"Benefits, culture, perks, networking, communication across teams was top tier.",Management definitely micro-managed and some networking groups were clique-y.,Executive Administrative Partner,Former Employee,"Menlo Park, CA","Feb 13, 2023"
202,5.0,Amazing people and high impact work,"My team is humble, supportive, and hard working. Everyone I work with is at the top of their field (design, user research, product, engineering) and are also genuinely amazing human beings. Meta continuously supports me as a people manager with high autonomy, training, tools, and leadership opportunities. This means I'm always doing my best work and growing in my career. Leadership is extremely transparent about goals and challenges. Even amid layoffs communication is frequent, direct, and gets right to the heart of difficult topics.",Bottoms up decision making sometimes makes goals fuzzy and can lead to duplication of efforts in separate orgs. You need a high tolerance for ambiguity to thrive at Meta. Public opinion of Meta is often unbalanced with lots of uninformed opinions.,Software Engineering Manager,Current Employee,"Reston, VA","Nov 14, 2022"
203,3.0,"Great comps and benefit, bad work life balance","Great benefits, comps, and inclusion. Every coworkers are very respectful and smart.","Continuous changes of focus and reorgs, and lack of proper management. After the layoff, the engineers definitely take a lot of the work for project management works and definitely much higher expectations",Software Engineer,Current Employee,"Charlotte, NC","Jan 14, 2023"
204,5.0,"Smart people, great work","Surrounded by helpful smart people. Amenities are amazing. Your impact is totally up to you though, very crucial to be smart about which projects you choose",Can be stressful due to all smart collegues.,Software Engineer,Former Employee,"Seattle, WA","Feb 2, 2023"
205,4.0,Great Team,Great team. Everyone wanted to help.,Nothing that I can think of.,Project Coordinator II,Former Employe,"Burlingame, CA","Feb 15, 2023"
206,1.0,Life of an AM,Great perks in and out of office,Poor work life balance Poor management High burnout,Account Manager,Current Employee,"Chicago, IL","Feb 25, 2023"
207,1.0,disappointed about the company,free food and company benefits,"layoff, low stock price, work life balance is a mass",Software Engineer,Current Employe,"Palo Alto, CA","Feb 27, 2023"
208,2.0,Horrible Company that’s doomed to fail,"$$$, free breakfast and lunch, good benefits",Every manager hates their job and most of them take it out on the ones who are doing the work. Culture of the company isn’t ready for the failed business plan that they are headed towards. HR does not protect the workers from managers who bully and plot.,Loss Control,Former Employee,"Gallatin, TN","Jan 13, 2023"
209,4.0,"Good company, high-performance pressure, looming future",- Bright and driven coworkers - Access to a lot other product areas via internal platform: opportunities to learn - Great perks and benefits,"- Work can be intense, too much effort spent on performance review/calibration - Not easy to navigate a complex org. so many roles between product teams and Sales. too much time spent on driving alignment with XFns instead of doing the work - Multiple challenges hitting ads business hard (signal loss, competition), burning too much money in Metaverse without making any big progress - Low moral because of recent policies e.g. layoff/hiring freeze",Product Marketing Manager,Current Employee,"San Francisco, CA","Oct 10, 2022"
210,5.0,Nice,Nice company. Good hours and friends.,"None really, maybe bad location for me.",UX Designer,Current Employee,"New York, NY","Feb 3, 2023"
211,2.0,Ok if you can see through fake transparency,"Resume builder, top market salary, challenging environment (work and politics)","As an individual contributor, meta will sell you on opportunities to make impact. There is not a lot of opportunities to do work outside of your narrowly focused job as you operate as a cog in a machine that needs output. The only impact you can make is working yourself to the bone to exceed your metrics. I have been employed by Meta for 18mo, have moved teams twice (against my wishes) due to restructuring and an over hiring in recruitment. The company has way over indexed in hiring based on outlooks and even through uncertainty, have feigned positive outlook while prepping for massive layoffs they knew would impact our teams",Recruiter,Current Employee,"Los Angeles, CA","Dec 24, 2022"
212,5.0,Great Place to Work,"Great benefits, competitive base pay, empathetic and transparent leaders",High Stakes due to competition in Tech,Tech Recruiter,Former Employee,"San Francisco, CA","Jan 31, 2023"
213,5.0,Good job,Best benefits. Mark is funny.,The culture is slowly slipping.,Site Quality Manager,Current Employee,"Charlotte, NC","Dec 12, 2022"
214,3.0,Good pay but team culture wasn’t great,Good pay and great benefits for employees and dependents,Not a collaborative environment. Everyone is trying to one up each other,Technical Sourcer,Former Employee,"Seattle, WA","Feb 26, 2023"
215,4.0,"Good company, bad layoffs","Team communication, opportunity for project work, benefits and salary.","Not many opportunities for advancement, layoffs.",Recruiting Coordinator,Former Employee,"Seattle, WA","Jan 31, 2023"
216,1.0,Too much stress for not enough pay,"its a job, it pays","unreliable infra/tools, codebase is gross, no documentation, most managers are clueless",Software Engineer,Current Employee,"Chicago, IL","Mar 11, 2023"
217,4.0,Good place to work while it lasts,"Top tier benefits, good developer experience, helpful coworkers",- Very opaque with company strategies - Intense work culture - Entire company organized around gaming performance reviews - Will lay you off,Software Engineer,Former Employee,"New York, NY","Jan 19, 2023"
218,4.0,Lots of freedom but constantly changing goals,"Great pay, lots of autonomy, ability to choose teams and projects you want to work on.","Goals constantly change, would spend a month planning project roadmaps for the next half only to have the roadmaps thrown out 2 weeks later. All employees expected to do their jobs and take on side projects to get good performance reviews which leads to bad work/life balance.",Data Engineer,Former Employe,"Seattle, WA","Dec 14, 2022"
219,5.0,Great culture,Best coworkers I've encountered in my career,Hours can be long for some,Software Engineer,Current Employee,"Menlo Park, CA","Feb 1, 2023"
220,4.0,Great company with lots of room for advancement,Work-life balance Breadth of opportunities,Size of company sometimes results in heavy administrative burden,Accounting Manager,Current Employee,"New York, NY","Jan 28, 2023"
221,5.0,Great perks at meta,Meta gives employees great perks!,"Meta is a great company, no cons",Software Engineer,Current Employee,"Menlo Park, CA","Jan 28, 2023"
222,3.0,mixed,Meta has talented people doing good work,There is a low level of trust in the direction of the company,User research manager,Current Employee,"Menlo Park, CA","Feb 24, 2023"
223,2.0,oddly dysfunctional,"Pay is great, even for tech",It is oddly dysfunctional. The company consists mainly of folks who know how to survive.,Ic6,Former Employe,"Menlo Park, CA","Feb 24, 2023"
224,4.0,"Fast paced, high autonomy","- Engineers choose initial team, easy to switch after a year - On infra side projects are engineer driven, high emphasis on autonomy - Access to many interesting projects of scale - Brilliant, highly capable coworkers",- High workload culture - Projects tend to be more individual oriented than collaborative to the detriment of the project,Software Engineer,Former Employee,"San Francisco, CA","Jan 2, 2023"
225,4.0,Good company going through hard times,"Amazing scale, great people, high salary and rewards for high achievers","Speed has gone down over time, perks are getting cut.",Staff Engineer,Current Employee,"New York, NY","Jan 21, 2023"
