,Rating,Title,Pro,Con,Job Title,Status,Region,Date
190,4.0,Amazon,Helpful team members and management,standing long periods of time,Computer Technician,Former Employe,,"Oct 6, 2022"
191,3.0,Have good and bad days both,"Good pay and perks, free coffee",Everything else. Pay euity sucks between promoted folks and new hire,Software Development Engineer (SDE),Current Employe,,"Nov 23, 2022"
192,2.0,Warehouse worker,Great if you need a job desperatey. You get some benefits which are not too .,"Great if you need a job desperately, however the mandatory overtime is very inconvenient. Work life balance is hard to keep if you work over 50 hours a week.Where I worked managers had favorites and work politics was a thing . Good luck to you and hope you get a better experience than me.",Entry Level Sales Representative,Former Employe,,"Oct 7, 2022"
193,4.0,Great team but complacent org,"- compensation
- work life balance","- out dated technology in the Ads org
- senior leadership unwillingness to innovate",Software Development Engineer (SDE) II,Current Employee,"Austin, TX","Sep 23, 2022"
194,3.0,Amazon Fulfillment Center Experience,If you like fast paced and chaotic work days apply here for the holidays,never once have i seen my manager and the red vest guys just sit on the computer all day,Warehouse Associate,Former Employe,,"Nov 10, 2022"
195,2.0,Any other big tech company is better,You'll find some good people within the company. If you look hard enough,Lack of PTO Lack of transparency Lack of support (relative to the size of the company),Customer Success Manager (CSM),Current Employe,,"Nov 10, 2022"
196,5.0,Healthy Work Environment,I have been working with AWS for two and half months and it has been a very healthy environment. My team have been very helpful with learning and settling in. I hope it stays that way.,A lot of training which is common in any working environment.,Technical Program Manager,Current Employee,,"Aug 22, 2022"
197,4.0,Work very hard get paid good,You're by yourself alot and you're in charge of handling your time and speed but if you're too slow they will let you know. Everyone is polite and never had a superior yell or say mean things. It's easy to get the hang of it and time flies,Very hard on your body.,Pit Driver,Former Employee,"Jefferson, GA","Jun 29, 2022"
198,5.0,Far better than expected,"Not as tiring as fulfillment center
There is always someone actually there should you struggle with managing a package or two
Break areas never to far from you","You are on your feet for most of the shift of course
It can get extremely fast past during specific times",Delivery Station Associate,Current Employe,"Cleveland, OH","Aug 16, 2022"
199,3.0,Recruiter,"Total compensation and base pay are fair, good benefits",Lack of communication from management,Sourcing Recruiter,Current Employe,"Fremont, CA","Nov 30, 2022"
200,4.0,Good company to work for,"- Lots of learning
- Verbose tooling
- Great place to work and enjoyable (org and team dependent)","- Higher workload than comparable companies
- AWS has a higher on-call load in general
- Fewer benefits compared to other FAANG companies",Software Development Engineer II,Current Employe,,"Sep 26, 2022"
201,5.0,Amazon fulfillment worker,"Multiple types of shifts. 
Many needs provided 
Place to eat, rest, easy access to HR and assistance. 
Company app really easy to use","Strict resting rules. 
Not a very exciting work experience 
Temperature of work area is uncomfortable(warm,hot)",Fulfillment Associate,Current Employe,,"Sep 26, 2022"
202,4.0,Pick you poison,"You get 3 days off in a row.
Pays above minimum wage. 
Paid time off.
Unpaid time off.
Paid Holiday time as well.
Offers benefits.
Medium stability.
Pays overtime.","You are a number to them, regardless of what they say.
Little opportunity to advance, regardless of what they tell you.
Chaos during the holiday season.
Clicks form in the warehouse between workers and even amongst the managers.
Can lead to an untethered work environment.
They can move and shift your schedule accordingly without any input from you, an ""you can either move to overnights or you can quit"" kind of thing and they don't give you two weeks to consider it. 
The process is constantly changing, requiring you to be super fluid and flexible, which isn't necessarily a bad thing but I hear alot of complaints about the constant changes in procedure and expectations.
Depending on your position and shift, and managers, it can be a very rigid, almost militant work environment with little to lighten to mood, which can be depressing when you are working in that kind of atmosphere for 10 to 12 hours a day.",RTS,Current Employe,"Chicago, IL","Mar 6, 2022"
203,3.0,Solid Company- Lots of Hours,Great Benefits and experience. Challenging & Fast paced.,Rough shift schedules. Hard if you have a family.,Operations Manager,Current Employe,"Tampa, FL","Oct 15, 2022"
204,4.0,Good place to work,Coworkers are from various backgrounds and really friendly,During busy seasons like Thanksgiving through Christmas it can get tiring,Warehouse Team Member,Former Employe,,"Oct 16, 2022"
205,3.0,Okay company,Flexible hours Decent pay Good work balance,Not enough hours Management could be horrible,FC Associate,Former Employee,"Lincoln, NE","Oct 16, 2022"
206,5.0,"Great Company, Good position",Equal opportunity employer that helps you grow.,Difficult job that requires a wide variety of skills,Operations Area Manager,Current Employe,,"Oct 18, 2022"
207,4.0,Great company,"Great culture, opportunity to grow , diversity.",Departments can be silo’d but there’s always improvements,Senior Director,Current Employee,,"Oct 18, 2022"
208,5.0,Warehouse,Cares about employees and offer’s surges,Sometimes don’t have a lot of shifts for flex ti pick up,Associate,Current Employe,,"Oct 19, 2022"
209,5.0,Work,Decent pay Easy work Fast paced never boring,Long hours feet hurt Feet hurt,Machine Operator,Current Employee,"Park City, KS","Oct 20, 2022"
210,4.0,Good,I like Amazon company very much because the quality of product is very good .,Nothing to say on this,Warehouse Worker,Current Employee,"Ilford, TN","Sep 16, 2022"
211,1.0,The worst,"Making rich people richer. Getting to do everyone else’s job. After 3 years they will consider a raise but you won’t get one. Super into “safety” but you also need to deliver packages during hurricanes, and if you get threatened by a customer don’t worry you’ll be delivering to them tomorrow . Instead of receiving bonus pay we got hear about the bosses amazing vacation.",None it’s the best job ever.,Delivery Driver,Current Employe,,"Nov 6, 2022"
212,3.0,Ok company to work for,Will hire must about anyone,Can be hard on your body,Warehouse Worker,Current Employe,,"Nov 29, 2022"
213,3.0,Hectic but you learn,You get to learn quite a lot,Work can be quite hectic,Software Development Engineer (SDE) II,Current Employe,"Cambridge, MA","Nov 29, 2022"
214,3.0,N/A,Was able to learn and build so many skills,They way layoff are being handles,Technical Recruiter,Current Employe,"Seattle, WA","Nov 29, 2022"
215,4.0,"Supportive, engaged, innovative work environment","Culture of innovation
Focus on employee growth and development
Unique corporate environment
Comprehensive onboarding process","Amazon is an enormous company and change is constant. Change is not a ""con"" but some people may not enjoy the feeling of always being in flux.",Senior Program Manager,Current Employe,,"Aug 30, 2022"
216,5.0,Great place to grow,Growth opportunities are easily available,Work life balance depends on the team you are on,Anonymous Employee,Current Employee,,"Sep 26, 2022"
217,5.0,Love working here!,"Dynamic work environment with freedom to pursue independent ideas and solutions. Leadership principles are echoed through conversation and performance. Very open and accepting environment. Opportunities to grow your skills, get certifications, expand your scope, and progress your career.","The pace is very fast, and the expectation to deliver is high. At times the desire to upset work/life balance to deliver. With experience, this improves.",Anonymous Employee,Current Employee,,"Aug 1, 2022"
218,5.0,Amazing Company!!,"Amazon is an amazing company that truly cares for their employees. I have nothing but incredible things to say about them, and so far my WOH role with them has been awesome! Their pay and benefits are also great, and so far the entire team has been so supportive. I see myself staying here for a very long time.",Can't think of any cons!,Technical Recruiter,Current Employee,"Seattle, WA","Aug 1, 2022"
219,4.0,Program manager,"Pays good, career opportunities are good","You can burn out easy, work load is high",Program Manager,Former Employee,"Seattle, WA","Sep 16, 2022"
220,1.0,Horrible,"Money, Learning, Cool people, and horrible leaders","Horrible leadership, they don’t care about you and you’re nothing but a machine. They laid off Talent acquisition in a heart beat before holidays. They can care less about your family or the bills you have to pay. You also get incentives for hiring people of color and the LGBTQ community. Manager said to “hire more blacks”",Recruiter,Current Employee,"Los Angeles, CA","Nov 4, 2022"
221,5.0,Amazing work place,Amazon has many benefits to offer their employees.,I got tired sometimes because of work,Warehouse Associate,Current Employee,,"Sep 27, 2022"
222,5.0,Okay,It was easy to do.,Your not allowed to sit.,Packer,Current Employe,"Penns Grove, NJ","Sep 27, 2022"
223,3.0,Area Manager,"pay is decent, benefits are decent",no work life balance at Amazon,Area Manager,Current Employee,"Bethel, PA","Nov 28, 2022"
224,1.0,Not worth breaking your back.,"Paid weekly, overtime, free shoes, vending machines in the break room.","Hard work is not rewarded. Unfair HR and Operations Management. They break your back and give promotions to individuals that did not earn it. Most got promotions because they were hired early on and fit the proper demographic, ( young only apply)",FC Associate I,Former Employee,"Deltona, FL","Nov 2, 2022"
225,5.0,Customer Success Manager,work life balance really varies by team. I was fortunate to be part of a team that values this.,pay is a little on the low end but the opportunity for growth increase exponentially after the first year,Customer Success Manager,Current Employee,"Santa Monica, CA","Aug 31, 2022"
226,4.0,Great at times but demanding,"Great Leadership opportunities
Freedom to learn and be curious",Pay can be an barrier,Ship Clerk,Current Employee,"Appling, GA","Sep 28, 2022"
227,5.0,Amazon,The company has good benefits,The company could do better with organization,Amazon Associate Tier I,Current Employe,,"Sep 28, 2022"
228,4.0,Hard work,Bonuses..great people..keep you moving..3 days off,Breakrooms to far..lazy people.. people taking to long in bathrooms,Picker,Current Employee,"Ontario, CA","Sep 28, 2022"
229,5.0,Good company,It a good company. It take care of the employees,Lot of workload is there,Anonymous Employee,Current Employee,,"Sep 28, 2022"
230,4.0,job,Great place to work simple and easy,mostly great little cons tbh,Warehouse Associate,Current Employe,,"Oct 26, 2022"
231,3.0,Amazon pay,"Good pay, great benefits offered","Long hours, breaks not long enough, tiring",Packer,Current Employe,"Philadelphia, NY","Oct 26, 2022"
232,4.0,Average,Good intern experience in good location,Amazon work culture for ful time,Software Development Engineer (SDE) Intern,Current Employe,"Boston, MA","Oct 26, 2022"
233,5.0,Salary,Very flexible work schedule and great employees,sometimes hard to come by shifts,Shopper Team Member,Current Employe,"Chicago, IL","Oct 24, 2022"
234,2.0,Not so great,Three day weekends and VTO,working on feet for 10hrs and the safety shoes,Anonymous Employee,Former Employe,,"Oct 24, 2022"
235,4.0,Good company,Less stressful and decent comps,Long working hours and too much red tape,Sr. Commodity Manager,Current Employee,"Sunnyvale, CA","Oct 24, 2022"
236,2.0,Not very bad,Good benefit Good pay Place to advance,Night shifts Overworking enviroment Very physical,Picker,Former Employee,,"Oct 25, 2022"
237,3.0,DSP driver,"Chill environment, not very hard","Rude manager, didn’t feel my concerns were heard",DSP Driver,Former Employe,,"Oct 25, 2022"
238,1.0,Meh,Good pay. That’s about it.,You sell your soul for money.,Architect,Former Employe,"Arlington, VA","Nov 27, 2022"
239,5.0,Great job getting started in the Fashion Industry,I get to work on a new fashion project each couple months with a new people. I also have a great team who is very supportive and is always coming up with new ways to positively challenge each other. My manager is great and also very supportive and wants me to succeed in any way possible.,I have not had any cons about this position,Fashion Specialist,Current Employe,,"Aug 2, 2022"
240,3.0,Think twice about moving up at Amazon,"Steady Hours, Good benefits that start on day one, paid education. 
Fast paced job-good work out.
If you work hard you will promote.","You will be a number, EVERY move you make is watched. 
When you get into higher positions-Its all about the numbers not the Associates.",Tier III Process Assistant,Former Employee,"Redlands, CA","Sep 29, 2022"
241,4.0,Amazon,Good benefits. Good paid time off system,The pay isn't enough for the cost of living,Ship Dock Associate,Current Employe,,"Sep 29, 2022"
242,2.0,Building Review,"Pay is significantly more than Operations in Learning.
Once you know the role hours can be reduced to a 50 hour week on site.","Work Life Balance 
BFI9 Building Culture is the worst I ever experienced at Amazon.
Learning teams at the two building I worked at had significant pushback when regional changes occurred. Be prepared to be a consular of the learning teams emotions as BFI9 has significantly moved away from PIP management for tier 3 leaders.",Learning Manager,Former Employee,,"Aug 25, 2022"
243,2.0,Not worth it,"At my site, there are none","Management doesn’t have to have a safety background, management doesn’t have a pair, pay is way below the national standard, etc",WHSS,Current Employee,"Des Moines, IA","Nov 17, 2022"
244,1.0,Not Reservist Friendly,You are given a lot of responsibility early in your career,"If they are allowed to by state law, they will only pay you on a monthly basis. This made for very tough budgeting of personal expenses. 

I saw military reservists and national guard members passed over for promotions they were more than qualified for because management knew they had an upcoming deployment.

Taking time to go to drill was mockingly called ""vacation"" and management would routinely disregard their own policy about not requiring you to return to work if you arrived home from drill less than 12 hrs before your shift started.",Area Manager,Former Employee,"Sparrows Point, Optional[MD]","Aug 19, 2022"
245,3.0,A certain personality,"Amazon is a world-class company with incredible business operations, strong technical innovation, intense focus, and relentless execution. People are professional, hardworking, committed, and helpful within the bounds of their time.","Amazon's personality is quite mechanistic, impersonal and harsh. The interpersonal working culture is professional, but a beatdown culture. Odd social dynamic leads to the feeling of interpersonal void where there would normally be warmth. The company is a big intense machine.",Principal Product Manager,Former Employee,"San Francisco, CA","Aug 19, 2022"
246,4.0,Sense of Belonging,"One of the great things I've noticed since starting at Amazon is their culture of belonging. Because their hiring process is so involved, they already trust you to do the work when you come into the job. There isn't a sense of having to ""prove"" yourself because you're new - it's already there because you've gone through the process.","Because they're always expecting you to raise the bar, there is pressure to perform and have that bias for action.",Product Manager,Current Employee,"Los Angeles, CA","Jul 14, 2022"
247,5.0,Great culture,Great customer centric and empowerment culture. Strong on-boarding training,"initial training diversity and content can be challenging. Management recommend taking ""content digesting"" breaks",Customer Experience Analyst,Current Employee,"San Francisco, CA","Sep 19, 2022"
248,4.0,great,good company to work with,hard work lifting heavy boxes and standing a lot,Ware House Associate,Current Employe,,"Oct 1, 2022"
249,4.0,Transportation Management,"Decent pay 
Don’t need to do much","Pay will never change it seems
There are many changes without any information being passed down the chain",Transportation Manager,Current Employe,,"Sep 2, 2022"
250,1.0,Don’t waste your time managing HS kids,"Pay, schedule, and there was a cafe","There is absolutely nothing great about this place, work environment is draining.",Area Manager,Former Employe,,"Nov 14, 2022"
251,1.0,Drives you to look for another option,none really... again none really,everthing else there..except some of the people,Warehouse Associate,Former Employee,,"Sep 3, 2022"
252,5.0,Living the Leadership Principles,"Amazon integrates the LPs into everything they do. Into writing business strategy, decision making, and personal development. It's not just posted on a wall. Be prepared to dive deeper into your skills and abilities. I have been able to sharpen several of those skills within days/weeks of starting.","Amazon is a massive company and although they keep the teams smaller, it takes some time to get the ""lay of the land"". Sometimes their own process and procedures get in the way. One key principle is a bias for action, but not everyone or every organization does this well.",Business Development,Current Employee,"San Jose, CA","Jul 15, 2022"
253,4.0,Great professional experience - good people,"1.)  Great professional experience - good people.
2.)  Stable company with a good reputation.
3.)  Stock payout is great when the stock price increases.","1.) Stock payout is bad when the stock price decreases.
2.) High pressure, long hours
3.) Other...",Director of Construction,Former Employe,,"Sep 21, 2022"
254,5.0,Overall a good place to move up in the ladder for career growth! There is always lots to do,"1. Career Growth
2. Good manager
3. Better work life balance then I expected when I joined","1. Work life balance should be much better
2. no free food",Software Development Engineer (SDE),Current Employee,"Seattle, WA","Sep 21, 2022"
255,5.0,Earth's Best Employer,Innovation and learning are rewarded. Leadership is amazing and the onboarding process was extremely comprehensive and organized.,Haven't discovered any cons yet!,Anonymous Employee,Current Employee,,"Oct 4, 2022"
256,4.0,Good place to work.,They pay decent for a part-time job. They have a career choice option to help with tuition. They are good with working around school schedule.,Work can get very repetitive,Manufacturing Engineer,Current Employee,"Akron, OH","Oct 4, 2022"
257,5.0,Excellent for Career growth,Amazon is an excellent place to work and grow. Great team and benefits,May have to work long hours to get a critical task. But its worth the effort,Anonymous Employee,Current Employee,,"Oct 4, 2022"
258,1.0,Work here at you own risk,"Benefits are good and great peers,","Managers try to treat you like a child, shorts breaks",Trainer,Former Employee,"Pendergrass, GA","Nov 13, 2022"
259,4.0,"Tons of experience and opportunity, but very dependent on a good manager","You learn so much in a short amount of time at Amazon, and the longer you stay and the more orgs you work in, the more you learn. If you are self-driven and motivated enough, you can spend a lifetime working here and still learn something new every day.","Upward growth is very dependent on office politics and your manager. In a span of 7 years, I worked in three orgs, had four roles, and more than ten managers (all male) because my managers turned over so much. Every time I got a new manager, it felt like I was starting over in the position. None of my managers were future focused or even resembled mentors. I had to look elsewhere in the company for that.",Program Manager,Former Employee,"Seattle, WA","Mar 13, 2022"
260,4.0,Job review,Very understanding Management & Good people to work with.,Very hot in the warehouse during Summer,FC Associate I,Current Employee,"Poway, CA","Sep 21, 2022"
261,4.0,Ok,Develop skills multiple shifts fun,"Drama, High school politics and more",Area Manager,Current Employe,,"Oct 4, 2022"
262,4.0,Fast Paced World,"Never dull moment, lots of accountability from facility teams, the most supportive Management Structure I have been involved in.",On boarding has been tough at times; learning some of Amazons peculiar policies,Regional Environmental Manager,Current Employee,,"Aug 9, 2022"
263,3.0,"Great if you're lucky, brutal if not","If you're a high performer and on a team with a good culture, this is a great place to be. Managers are encouraged to develop your career and promote on criteria that aim to be as objective as possible. 

The people who work here are super sharp, and there are hard problems to solve. You'll learn a lot here and have a huge impact.

The pay is great but highly dependent on stock. 

My managers have generally been supportive of me expensing technical books to help grow my skills. I also got to go to an expensive tech conference one time.","If you get unlucky, you might wind up on a team where the norm is to overwork, and you'll feel obligated to do the same. 

Some projects are cared about more by leadership, and then extreme pressure cascades down to meet deadlines.

Sometimes you'll wind up doing more politics and negotiating than coding, like if you work on something that impacts or requires help from other teams.

Leadership is increasingly non technical. Upper leadership is starting to seem more like 'most popular kid in high school' instead of 'smartest kid in high school'. And there are some complete, total jerks in leadership. Everyone in leadership there is brilliant, and some are kind, but some are really rule-by-terror style. This made me feel that I would never have what it takes to be in that level of leadership at Amazon.

I wish the company offered more time off.

Kindness, empathy, and collaboration are undervalued here. They are glaringly absent from the leadership principles, even after the recent new additions. As a result, people coming in who are abrasive and hostile don't learn any better, so long as they're 'delivering results'. Some of the people who I've seen promoted to L6, which is supposed to be a leadership and role model position, are such complete jerks that I feel something very important is missing from promotion guidelines.

Sometimes the tech work is really unglamorous, like a version upgrade that would be simple at a smaller company but is a year of bureaucracy and slogging through slow builds at Amazon, or having to use very outdated programming languages, or using weird internal frameworks rather than something industry standard.",Sr. Software Engineer,Former Employee,"Seattle, WA","Sep 4, 2022"
264,3.0,Nice,Great opportunity. Great opportunity. Great opportunity.,No complaints. No complaints. No complaints,Warehouse Worker,Former Employe,,"Dec 1, 2022"
265,2.0,Long hours,Fats paced and opportunities available,Easy to be overworked and bad culture,Delivery Driver,Current Employe,,"Dec 1, 2022"
266,5.0,Internship Experience at Amazon,"* Fast Learning curve
* Unlimited challenges to overcome",* Less acknowledgment of the contributions,Software Engineer(Internship),Former Employe,,"Sep 13, 2022"
267,4.0,Great company.,"Fast pace, good pay, learn a lot.",No work life balance. Enjoyable if you have a good manager / team.,Marketing Manager,Former Employe,,"Sep 23, 2022"
268,3.0,its good,"flexiable, good time, can work up ladder",demanding on the body heavy,Warehouse Associate,Current Employee,"Salt Lake City, UT","Nov 30, 2022"
269,3.0,Work harder with limited opportunities for promotion,"Full of opportunities to navigate ambiguous businesses and drive change through hard work and discovery. 
Can be rewarding when working on projects that are visible to Sr leadership. 
Flexible working hours, as long as you work A LOT they don’t care when it is","You have to work A LOT to get promoted. Fighting for visibility and spending countless hours exceeding expectations for the role your trying to be promoted to.

Salary is stock heavy (30-50% stock) which can be a pro or a con depending on the market. Total comp is slightly competitive if the market is high but base is very low. 

Organization and Management define success and job satisfaction. If your manager isn’t invested in your development or they are stretched by their management, your job will suffer and your career progression will be stifled.",Senior Program Manager,Current Employe,,"Jul 12, 2022"
270,5.0,Excellent opportunity to learn and grow as an engineer,"I have so far had a wonderful experience working for amazon.
This is my first full time job after many years of contracting and I feel that Amazon has all the resources in place to develop yourself and shine.
Work life balance is not as bad as it is said and I feel like i have learnt a lot of new things in my short tenure here",lot of meetings sometimes can hinder the workflow,Data Engineer II,Current Employee,"Austin, TX","Jul 12, 2022"
271,5.0,Amazon,"Work 4 days and have 3 days off. People are nice, you always get help to make your job easier and quicker.",Not a lot of over time,Package Handler,Current Employe,,"Sep 14, 2022"
272,5.0,Great place for your career!!,"1. Career posibilities
2. Company lead by the leadership principle and they take it serious
3. Good compensation and work/life balance
4. Highly engaging work place",Sometime you feel overwhelmed with inforation and practice,Sr. Solutions Architect,Current Employee,,"Sep 6, 2022"
273,5.0,Picking and packing,Great place to work at,"No good management, do not care about the hard work you do they just see you as a number",Warehouse Worker,Former Employe,,"Sep 15, 2022"
274,3.0,Good,Great place to grow for your career,Very busy and hard to stay focused,Engineer,Current Employee,,"Nov 29, 2022"
275,4.0,Fulfillment Center,Overall not a bad place to work for a warehouse job. Good benefits and they will pay for schoolingnif you want to continue your education.,"Management turnover and favoritism. There can be a lot of drama and gossip, but it's avoidable.",Associate,Current Employee,"Kansas City, KS","Aug 30, 2022"
276,5.0,Good Place to work,"Easy work load, generous breaks between shifts.","Short Shift length, not getting enough hours",FC Associate I,Current Employee,"Concord, NC","Sep 26, 2022"
277,5.0,Great place to work,"Competitive pay, great benefits, flexible scheduling","Very competitive work environment, sometimes difficult for growth",Team Lead,Current Employe,,"Sep 26, 2022"
278,5.0,Awesome,Amazing opportunities to advance in all departments.,a 40 hour week can feel like 60 or 80,Forklift Operator,Former Employee,"Phoenix, AZ","Sep 26, 2022"
279,3.0,The culture at the company sucks mostly,You find some good people and the work isn’t hard if you have a good trainer.,"Managers in positions they shouldn’t be in because they can’t manage, stressful environment, expect you to do other peoples work if you finished your task.",FC1 Associate,Former Employee,"Goodyear, AZ","Oct 13, 2022"
280,2.0,Bad management and atmosphere low pay,Easy to report pto use and weekly pay,"Low pay, management doesn't care about you or safety hazards, discrimination against people with disabilities, coworkers act like high schoolers, no training to prepare you. If you work hard you will be taken advantage of.",Sales Associate,Current Employee,"Fullerton, CA","Aug 11, 2022"
281,4.0,Does the job,-there’s flexible hours so you pick when to work,- management can be controlling and ask for the impossible with the least amount of time giving,FC Associate,Former Employe,,"Sep 26, 2022"
282,3.0,Declining culture,"For those that have been with the company for over 2 years, we have a lot of stock",Safety is quickly taking a back seat to metrics,Operations Manager II,Current Employee,"San Diego, CA","Sep 26, 2022"
283,5.0,Jeff Bezos rocks,Work for Jeff Bezos and creating quality software,You will hear a lot of Jeff Bezos,Software Engineer,Current Employee,"Los Angeles, CA","Oct 13, 2022"
284,3.0,"Great resume builder, Very political with promos","The pay is decent, benefits/coverage cannot be beat, experience and knowledge gained about operations, process improvements, labor planning/cost is above average.","Very fast paced, have never worked less than a 12 hour shift (sometimes 15 hour shifts) when they pay salary based on 10 hour expectation, promotions are given based on relationship with upper management and not actual performance, very high stress environment for managers and tier 1’s, managers and tier 1’s are treated as numbers and not people by site leadership",Area Manager II,Current Employee,"Charlotte, NC","Jun 22, 2022"
285,3.0,Honest review of 12 week data engineering summer internship,"1. Good quality and amount of work - you won't feel played or cheated in terms of the quality of work that is assigned to you. 
2. You get a lot of support and help from all the team members.
3. Opportunity to work on latest tools and technologies.","1. A lot of work and unrealistic deadline expectations.
2. I didn't get mentor assigned officially so had to bother a lot of people everytime I got stuck with an issue.",Data Engineer Intern,Current Employee,,"Aug 1, 2022"
286,3.0,"So many possibilities, but....","So many options to evolve in your career, from cars to space to retail to healthcare, and more.",Leadership is non-existent. Dog-eat-dog. Everyone is out for themselves and do not value what others bring to the table.,Marketing Leader,Current Employee,"Seattle, WA","Sep 27, 2022"
287,5.0,Earth's Best Employer,"Working for Amazon Web Services has been the best employment experience in my 25+ years of career. The team members care for each other and help each other, the processes are in place for you to innovate and learn constantly, company enables career progression by providing a defined path, provides for work life balance and rewards employees as the industry's best.",No negative experience so far.,Anonymous Employee,Current Employee,,"Aug 24, 2022"
288,5.0,Equally intense and awesome,"There are infinite resources provided on how to operate in Amazon's ""peculiar ways."" The capacity for innovation is endless, and they truly count on their employees to envision and execute. I, as a creative person, appreciate the structure and strategy guidelines. Everybody is extremely smart and open to exploring outside-the-box solutions to complex problems.","So far so good, I'm still getting the hang of it.",Content Manager,Current Employee,"Los Angeles, CA","Aug 24, 2022"
289,5.0,Great place to learn and grow!,Surrounded by talented people to learn and grow career.,Work life balance isn’t for everyone.,Business Analyst,Current Employee,,"Oct 16, 2022"
290,4.0,Amazon Fresh,"Flexible Schedule, Short shifts, weekly pay",It was difficult getting shifts as they opened weekly.,Seasonal Associate,Current Employee,"West Sacramento, CA","Sep 28, 2022"
291,5.0,Great company,"Great benefits 
work from home","can be very ambiguous
Lots of calls 
not in person",ACES Manager,Current Employe,,"Sep 28, 2022"
292,5.0,Good beginer job,Great for people with no experience,Pay is not the best long hours,Delivery Driver,Former Employe,,"Sep 28, 2022"
293,4.0,I dont regret it,"They have PTO, they have health benefits at around 30 hours a week, their pay is above minimum wage, I usually dont have a manager micromanaging me, almost everyone I have worked with is really nice and helpful, they are understanding of disabilities to an extent and have good leave policies. I also like how they give raises now with time.","They expect you to go way too fast, it takes a month to actually get hired, they do not have the best training and do not always update you to new rules, etc.",In Store Shopper,Current Employee,"Hillsboro, OR","Jun 11, 2022"
294,3.0,A huge variation of talent across the company,- Good focus on LPs and overall development,- Overhired incompetent management - Comp is not among the highest,Software Engineer II SDE2,Current Employee,"Nashville, TN","Nov 18, 2022"
295,4.0,Work at Amazon,"Flexible schedule, Nice co-workers, at work evens",Extended shifts randomly and short breaks,Warehouse Associate,Current Employe,,"Sep 29, 2022"
296,4.0,nice part time,can choose your own time to work,nothing its just a temp job,Asscoiate,Current Employe,"Los Angeles, CA","Sep 30, 2022"
297,3.0,Process Assistant Review,Benefits were amazing. Good pay as well.,Lack of Communication. Upward mobility is limited.,Process Assistant,Former Employee,"Chicago, IL","Nov 17, 2022"
298,5.0,Abundance of opportunities,"Pay, benefits, advancement opportunities, management.",There are a lot of things that are ambiguous. It can take some time to get used to working where there are not always right and wrong decisions to make.,Transportation Area Manager,Current Employee,,"Aug 13, 2022"
299,5.0,Best place,"Nice hours
Good coffee
Good boss
Air
Good co-worker","Commute
Gas
Food
Too many meetings 
Not many days off",Anonymous Employee,Current Employe,,"Sep 30, 2022"
300,4.0,Easy laid back job,Lots of oVertime and extra shifts,Work shoes are very uncomfortable,Warehouse Worker,Former Employe,,"Sep 30, 2022"
301,4.0,"Simple job, but hard work.","The job itself is very easy, though can be physical depending on what you're doing. You may be lifting packages that are up to 50 lbs... and they can be awkward to carry as well, though you can slide them on the floor or ask for a ""team lift"" if you need help. There are different sections of the warehouse that have you do different things so you aren't always doing the same thing ideally. You might be scanning and palletizing, or you might be unloading a truck, or sorting packages to go to a certain lane. I liked using pallet jacks to move pallets around because it takes very little effort compared to lifting boxes and moving them.","You definitely feel like a number. They keep track of you by scanning your badge which feels very impersonal, though most managers/supervisors do learn your name or get to know you a bit. Upwards mobility offers very few perks and is limited.",Warehouse Associate I,Current Employee,"Brooklyn Park, MN","Feb 16, 2022"
302,3.0,Chill but management problems,Very friendly and supportive teamates,Poor management and fleet's vehicle condition,Delivery Associate,Former Employe,"Riverside, CA","Nov 26, 2022"
303,2.0,Working In Operations,None that I can think of,"Lack of training or no training at all
Very low pay for the amount and time and work needed to be successful 
No help (everyone is only there to help themselves) 
Upper leadership never come on the floor
There is no team work at all",Area Manager,Current Employee,,"Oct 1, 2022"
304,4.0,Easy work flow,"Job is simple and easy, and doesn't require any intensive work if you can shoulder more than 75 pounds.",The pay could be a little higher. Work would be more serviceable if it started a bit earlier.,Delivery Helper,Current Employee,,"Sep 2, 2022"
305,4.0,Overall great culture!,"Learning opportunities
Leadership Principles are really the guiding lights
Flexibility to switch different roles or departments
Appreciation for your work","Work Life Balance - results speaks for you, so have to work some extra hours to maintain or exceed expectations",Senior PM,Current Employee,"Austin, TX","Sep 2, 2022"
306,5.0,Hard but fulfilling work,"There is always something new to learn
Very Flexible work hours
Free paid collage after one year as full time","Standing for 10 hours a day
You must reach certain benchmarks",FC Associate Tier I,Current Employee,"Elizabeth, NJ","Sep 11, 2022"
307,5.0,Extremely Satisfied!,"Tons of opportunity for growth and success, incredibly smart people to surround yourself with, tons of autonomy to make decisions, work-life balance has a bad rep at Amazon, but it has been excellent in my experience!","Pay could be a little better, but there are way more opportunities to grow/develop/advance at Amazon than just about anywhere else. Peak season can be very stressful, so it is important to carve out time for breaks and time off.",Recruiter I,Current Employee,"Seattle, WA","May 5, 2022"
308,2.0,Late nights but simple work,- straightforward work - independent - good benefits,"- late nights can cause mental and physical health problems - lots of manual labor, prone to injury",Warehouse Associate,Former Employee,"American Canyon, CA","Nov 15, 2022"
309,2.0,Overworked underpaid,Lots of opportunities for experience,No training. Pay was terrible always understaffed. Expected to do the job at the next level for months before even being eligible for promo,Area Manager,Former Employe,,"Nov 16, 2022"
310,5.0,Good,Good people to work around,Shift was not well for me,Warehouse Associate,Former Employe,,"Oct 2, 2022"
