,Rating,Title,Pro,Con,Job Title,Status,Region,Date
72,4.0,GROWTH DEPARTNENT,Very flexible. Very detailed and manual work. Requires a lot of trouble-shooting and critical thinking. Fast pace at times or feast or famine. Remote. Reporting on daily operations,Difficult to transfer when you do high level work.,Transportation Specialist,Current Employee,"Tempe, AZ","Mar 24, 2023"
73,4.0,Decent company to work for,"Benefits, leadership potential, work from home",Difficult to promote. Pay is decent but could be better,Project Coordinator,Current Employee,"Nashville, TN","Mar 25, 2023"
74,4.0,"Good pay, okay benefits, great place to learn","Decent flexibility + control over what you work on, so lots of learning opportunities (and IMO a great post-grad gig). Everyone at Amazon uses AWS, so the experience you build here is directly applicable to 90% of startups and other companies (plus no internal languages, so pretty much everything you work on is directly transferrable to outside the company). Compensation is competitive, benefits decent.","Can be somewhat intense, deadlines are short and everyone does oncall, which can be stressful + unforgiving. Food is not provided in the office, make of that what you will.",Software Development Engineer (SDE),Current Employee,"New York, NY","Mar 12, 2023"
75,2.0,Amazon Job,Management was pleasant to work with. Pay was always on time. I had covid and they covered all my sick time and pay that was more than what I would be making if I actually worked.,"We often did not have enough bags and cleaning supplies for when I had to work in Refurb. Because its a warehouse and I worked during the summer, it was often very hot. Break times were difficult as it takes several minutes to actually get to the breakroom and have a seat. 15 minutes is actually 10 minutes if you discount the walking. I also sustained an injury while working in sortation as I wasn't properly trained in how to work the harness.",Information Technology Specialist,Former Employe,,"Mar 21, 2023"
76,1.0,Unbearable culture SAVE YOURSELF,"- Getting Amazon on your resume - You have thousands of reviews warning you NOT to take a job here, be better than me and listen to them - Pretty decent health care","- Horrible leadership - people are only promoted if they don't push back which leaves you with spineless management with no real opinions or thoughts of their own - Constant turnover (both people being fired and quitting) leads to work being dumped on those who remain. I have been here well under a year and seen over 7 people leave on an 18 person team (50/50 quitting and firing) - Peers are completely unwilling to help you - and they're proud of that. I was told by my manager to prep myself for being ""Wikislapped"" which means you ask someone for help and they respond with just a link. This might be helpful if the links weren't always outdated or filled with so much jargon and so little context that they're incomprehensible - They tell you that you have the ability to move teams however this isn't true. I have seen two instances of people being fired after expressing interest in another team. - Benefits are absolute trash. - They constantly lie to partners and force you to maintain those lies.",Vendor Manager,Current Employee,"Los Angeles, CA","Feb 27, 2023"
77,1.0,What a company shouldn't be: Fear culture and leadership exploits employees using Leadership Principles,You will learn a lot and work with really nice people below the VP level.,"VPs and above are pretty corrupt. Leadership uses Leadership Principles to exploit employees. The company will say they don't stack rank but they do. Decent hard-working employees are forced into performance plans just because the company has set a quota to get rid of a % of employees. While VP and above enjoy expensive meals and hotels, employees are not even allowed to get dinner for working extremely late. Oh, and the hours are horrible, most people have no life outside of work. When you join the company builds a 15% appreciation in your RSU vesting schedule yearly to give you less money but now that the stock has dropped, the company has told everyone to deal with it. I would highly recommend everyone to not work here if you can. You will sacrifice family life and health to pay for a few to get rich.",Senior Finance Manager,Current Employee,"Seattle, WA","Mar 14, 2023"
78,5.0,best manangment,some of best management ive had at any job ive had so far,i have had no issues so far,Planner,Current Employee,"Seattle, WA","Mar 25, 2023"
79,5.0,Newbie,I have only been working at Amazon for a few months and I am very excited about the opportunities they have for employees. I have never worked for a company that offers and encourages self improvement. Amazon also gives stock to their employees so they can be apart of Amazon. This company also gives educational opportunities so you can go back to college or obtain a college degree. I have never worked a company that is just as passionate about their employees as there customers.,I haven't found in bad things about Amazon. I am still very new and learning my job.,Safety Specialist,Current Employe,,"Jan 18, 2023"
80,3.0,50/50,"Great medical benefits with Blue-cross. Promotion opportunities. New hire bonuses (If applicable when applying). Met a lot of great people and a few very good friends there. The culture can sometimes be lively but can feel completely depressing. It really depends what building you’re in, what department you’re stationed at, and what kind of atmosphere your manager brings to the team.",“Time-off-task” (TOT) - basically getting micromanaged or potential write-ups if you’re not scanning something every 5 minutes. Overtime is mandatory and there have been WEEKS during peak or holiday season where you work on average between 55-60 hour work weeks. There are promotional opportunities but it takes a LOT of work just to get from a tier 1 to a tier 3. HR “prides” themselves in caring for associates mental health but honestly they couldn’t care less about your problems. They’re just there to make a check. And don’t expect HR to have any answers for your questions 75% of the time even though that pertains to their job .,Warehouse Picker/Packer,Former Employee,,"Jan 19, 2023"
81,2.0,It’s A Job,"They provide you with good benefits such as help with school, health insurance, starting a family, finding a place to live etc.","Their management sucks. There is little to no communication and when you have a question about important things, instead of telling you they don’t know, they give you the runaround instead of pointing you in the right direction to solve your issues.",Warehouse Associate,Current Employe,,"Mar 24, 2023"
82,3.0,Great Benefits! but will burn you out,Amazon is rightfully the #1 employer in the world. It has great benefits and resources available for its employees. The company culture is very customer focused and inclusive. The role is amazing for a college hire. You get a lot of exposure and a chance to partner with a variety of different leaders. You support all the associates with HR tasks and responsibilities.,"Definitely burns you out. the schedules are unpredictable! You basically have to plan around ""business needs"" not your normal 9-5 theres day shift, night shift, overnight... There's no HR for HR.. Career growth internally is impossible for HR.",HR Partner,Current Employee,"Harrisburg, PA","Mar 15, 2023"
83,3.0,Good for temporary work,"Great benefits for you and your family. If you stay for more than a year you get extra benefits like maternity leave, pay raise, etc. Coworkers are AMAZING!! Can come across great managers and HR.","Too much confusion with who-knows-what when it comes to certain questions for HR or managers. Too much headache when dealing with HR that sometimes doesn't know how to properly give a solution to a real problem you may have. You often have to know the right people to actually get results, otherwise you go in circles. They will ask you to do a lot for them without benefit of recognition or reward. Some other buildings often give incentives like free food, fun activities for certain holidays, etc, while others do not. Their motto is ""work hard, have fun, make history"" but they might as well take the ""have fun"" out of it.",Warehouse Associate,Current Employee,"Pittsburgh, PA","Mar 8, 2023"
84,2.0,Worst job I've ever had,"The company culture prides itself on being peculiar. While in principle it does provide a good framework to innovate, the company really just cares about maximizing profits at any cost (including harm to its employees and the planet).","Amazon is an absolutely terrible company that will absolutely treat you as disposable no matter what your work ethic or contributions to the company. The benefits are the worst I've seen in the entire industry. No 401k matching for 3 years, bare minimum company holidays, disingenuous review practices. This place sucks. Full stop. If you're reading this considering whether Amazon is worth it I strongly advise you to consider working for an employer with better ethics and benefits.",Software Development Engineer (SDE) II,Current Employee,"Seattle, WA","Mar 3, 2023"
85,3.0,SDEI At Amazon,- Opportunity to learn the best standards in the industry - Hands on AWS learning - Strong push to grow as an engineer,- Chaotic environment caused by layoffs - Terrible mismanagement of resources by S-Team - Corporate leadership is terrible,Software Development Engineer (SDE) I,Former Employee,,"Mar 24, 2023"
86,5.0,Great place learn and develop your career,"There are definitely more pros vs cons working at Amazon, working for the Ads organization, I can say some of them are: - Self-service culture for everything, allows you to dive deep as much as you need to learn and contribute - Processes even when seem to be totally established, the culture always allows you to build, challenge and improve, always documenting for the future. - Have the ability to collaborate with orgs that are not even part of your scope, it gives an open canvas to create valuable connections. - Remote flexibility, even when hybrid or fully, always makes the difference.","- Even when there is a lot of interaction and connections between orgs, these happens at an individual or small groups level, not necessarily driven by upper management - More organizational flexibility when it comes to PTOs",Sr Partner Manager,Current Employee,"Miami, FL","Feb 20, 2023"
87,4.0,"Easy at times, very difficult at times","No boss watching over your shoulder all the time, get to listen to music or the radio while you work, get to excercise at work",They want you to deliver hundreds of packages every day and they want you to do it fast. At least 20 stops a hour. They also have cameras in the amazon vans that watch your every move.,Delivery Driver,Current Employee,"Anaheim, CA","Mar 24, 2023"
88,5.0,Growth Journey,"My experience working for Amazon has been very pleasant, I have no complains, the department I work for at Amazon has given too many tools for me to learn new skills and get to sharp the ones I already have, and not only the tools but the different kind of scenarios I have been exposed to in my specific role has helped me to grow professionally and personally, and that's something I'm grateful for.","General speaking, I can't think about any cons right now.",Sr. Associate,Current Employe,,"Mar 22, 2023"
89,1.0,Poor management in Devices org!!,"Good Health. vision, dental, HSA benefits Commuter contribution Electricity and phone bill reimbursements","Poor Management Biased Managers, who cannot make their own decisions Lay off people without referrals and not performance Do not follow its own leadership principles Higher management is completely unaware of politics in their org No real learning opportunity 401k not competitive enough --------- The Devices org do not know what they are doing anymore. Management is lousy. Too much politics in the Devices org especially any part of alexa auto team. Laid off employees that did not had any referrals and only kept people who were strong referrals. Managers don't make their own decisions and listen to what team members tell them to do. . Really regret joining this org!!",Quality Engineer,Former Employee,"Sunnyvale, CA","Mar 16, 2023"
90,3.0,"Amazing team culture, instability promoted by top leadership","My team is the best and the projects are interesting. I've never worked with more brilliant, creative, and fun people. We get to work hard, have fun, and do hard things.","Particularly in 2023, top leadership at Amazon is making decisions that contribute to a feeling of whiplash for employees. With consistent sudden announcements of layoffs , no team visits, return to office, and desk hoteling with seemingly little consideration for the people they're impacting, they've really soured a special culture.",Software Engineer,Current Employee,"Los Angeles, CA","Mar 23, 2023"
91,1.0,Toxic Site & Cancerous Culture,"The medical/dental/vision benefits are adequate and the company does offer unpaid time, paid time off, and vacation from day one. They also offer the Career Choice program for associates to upskill and pursue other worthwhile opportunities.",The company indoctrinates you at every opportunity with their core values and then hides behind them without ever actually displaying any of them. There is zero real empathy for associates and nothing but constant placation. They tell they general public they favor Veterans and promote from within but the truth is the majority of all leadership are external hires with shiny new degrees and virtually little to no actual real-world or life experience. Insult to injury; YOU will be the ones responsible for training your leaders in their new roles while THEY reap a pay structure and compensation you'll never collect on. Even if you grow organically from within and are promoted to their rank you will NEVER bring home what they do with their overly generous compensation packages. If you display any modicum of competence they will trap you in your role and constantly over-leverage you knowing they can delegate everything they are either too lazy or inexperienced to complete themselves. The majority of them lack any time management or accountability whatsoever and promotions are largely based on politics and favoritism NOT your work-ethic and accolades. Any attempt to disagree and commit (a company leadership principle) will be met with hostility and their every effort to supplant you ensuring you never prosper within their organization. Be wary of all the empty promises they shower upon you as more often than not it is a ploy that will never see fruition despite your myriad efforts to go above and beyond their unrealistic expectations.,Tier III Process Assistant,Current Employe,,"Jan 29, 2023"
92,4.0,good but dont expect much,they start you off will benefits on day 1 so thats really great. There have been a few pay increases since Ive been there. Work is pretty simple but it is very physically demanding. Most likely you will stand in the same spot for 10 hours doing the same thing all day. Can be a bit peaceful at times. Management has its moments of being great and just being awful just like any job.,physically demanding can get boring immature management,Packer,Former Employee,Eastvale,"Mar 15, 2023"
93,4.0,"Excellent Benefits, Responsive HR","Amazon (STL9) is a great place to work! After only 6 months of Part-time work, I have access to several benefits, including Health, Dental, Vision, and Tuition Assistance! The HR team is visible on site and are always looking for ways to improve the employee and customer experience. They also have flexible leave options, which includes Paid Time Off, Sick Time, and Maternity/Paternity leave!","Although this site has a security team, there have been many issues with safety during my time here. The shift choices are also very limited (My shifts are on the same days each week and I work an average of 5 hours per shift).",Associate,Current Employee,"Berkeley, MO","Mar 1, 2023"
94,4.0,SecEng Amazon UK,"Huge company with lots of room to learn & grow Initial salary offer is pretty good especially when considering sign on bonus for the first couple of years Welcoming atmosphere, You are treated like an adult and empowered to make decisions and initiate positive change within the org","WFH policy is changing in May - 3 days a week in the office which is perhaps unnecessary. However, this depends on your team as you may still be able to work remotely. Frugality is one of the leadership principles so don't expect lots to spend on training and travel opportunities to meet colleagues in other countries or to attend conferences. However exceptions can be raised by your manager. As the org is huge - lots of information to wrap your head round - can be a little confusing at first",Security Engineer,Current Employee,,"Feb 28, 2023"
95,3.0,"Good Hours, Overnight Nightmare for Mental Health","-17 an hour -easy work -management not breathing down your neck -peaceful and quiet environment and work station -coworkers -free shoes for work -no interview needed or resume needed -3 days working straight 12 hour shifts, 4 DAYS OFF! -this is just a job. dont expect much, you go there to work just to pay bills, not much moving up in the company, all positions are already filled and most likely not to be hiring anytime soon (in my case)","-overnight shift 12 hours -management can bother you for not getting enough items scanned -6 warnings till termination -bathrooms are soo far, non a/c'd and only 1 stall -short breaks -walking to breakroom counts as time used in your breaks (which makes no sense cause it takes 5 minutes to walk to the breakroom and 5 minutes to talk back to your station if its far) so you only get like 20 minutes to eat and heat up your food -coming into work just right on time could make you get a bad station which has no good items to scan and can cause you to not get enough items scanned -favoritism -can use phones but make sure not to be seen by any management -can't sit down -can't use headphones/earbuds (so i used bluetooth glasses instead) -same boring work for every shift, gets boring so quickly -spiders might give you bad work (item pallets) -lastly, my manager was a bad bad manager who treated me like a slave and a number rather than an employee or a human being (the worst con), telling me to go work faster and meet the numbers for work or else ill be fired which i did get fired even though i explained to them i had problems personally which is why i didnt work so fast and i told them i didnt have good items thats why i wasnt able to meet the quota somedays and they completely overlooked it and didnt even try to help me enough -PTO takes forever to get 1 hour for each 12 hour shift :/ -barely any social interaction with other coworkers, you are by yourself most of the shift (perfect for introverts) -job gets lonely sometimes",Overnight Stocker,Former Employee,"Orlando, FL","Mar 24, 2023"
96,4.0,Decent if you can enjoy physical work,"No need for gym membership. Many roles aren't as repetitive as at a fulfillment center or delivery station. Diversity. Flexible, convenient time-off options.","Corporate structure can be very rigid. Hard to leverage initiative or creativity when everyone is so focused on maximizing their short-term numbers. 4 hour shifts can be ""flexed"" up or down an hour, so you could either have 10 hours of straight manual labor or only 6 hours of work with a 2.5 hour ""lunch"" awkwardly in the middle of it. Not necessarily terrible - but know what you're signing up for and plan for this in your budget.",Sortation Associate,Current Employe,,"Feb 16, 2023"
97,4.0,Warehouse Associate,"Learn new skills and build your experience by doing a range of different types of work.Sort, scan, stack packages on pallets. Stay active during your workday in this fast-paced warehouse environment Work up to 40 hours each week",You need to stay up on your feet moving and sorting packages between trucks,Warehouse Operator,Current Employee,"Catonsville, MD","Mar 21, 2023"
98,4.0,It's a grind,You get to work with smart people (usually) and have a lot of autonomy to make decisions and suggest new ideas. There is tons of room for lateral movement in the company pending you are a strong performer.,"They want to get 1.5 to 2 years of work out of you every year - that is, they expect you to always be doing more. There is never an end to the todo list, and everyone around you subscribes to the same contagious ""keep on doing"" mindset.",Account Executive,Former Employe,"New York, NY","Mar 15, 2023"
99,2.0,Do this job if you want permanent Carpal Tunnel Syndrome,No interaction with customers. Hardly any interaction with management.,It's 5 years later and my Carpal Tunnel I got from working at the warehouse for a year is still here and lingering. It's the package drop and sort that really did it. It's not worth the pay. Each morning I wake up with my hands numb whenever I pick up more hours at my hostess job. They will drop you and fire you if there is any hint you have Carpal. So don't even take the job if you don't have to. Short breaks they force you to use part of walking to the break facility.,Fulfillment Associate,Former Employee,"Durham, NC","Mar 20, 2023"
100,2.0,Gone downhill since Jassy took the helm,- Working with some very smart people - Good compensation while stock is doing well,"- Terrible communication from upper management on layoffs, return to office plans, etc - With stock price declining so harshly, my pay is decreasing year over year since I started. Other benefits are lackluster - Work life harmony is extremely team dependent - Company is large enough that working on cross team projects comes with a ton of bureaucracy",Software Development Engineer (SDE),Current Employee,,"Mar 16, 2023"
101,2.0,No appreciation,Flex schedule available Instance on day one 401k 5 mins Grace at start of shift,"Management shows little respect or appreciation. Even when you are ‘on task’ you get written warnings to work faster. Not consistent and favoritism. Computer must show you’re working every minute of your 10 hour shift or you get written up. TOT-time off task Amazon does not overall care about or value their employees. You are disposable! Tenure means nothing to them. Ageism -you, for the most part, are not considered for moving up if you’re at or above 40 or 50. I’ve been in numerous management positions in previous companies and it makes no difference to them. Majority of Managers are unprofessional. A few good ones. Pay not sufficient for work required.",FC Associate I,Current Employee,"Byhalia, MS","Feb 22, 2023"
102,2.0,Delivery Driver,Fast money Good pay Weekly Pay Working by yourself in field without anyone watching over you,"Working in the elements constantly: rain, snow, heat, etc. Expected to RUN the entire day for every delivery and get done early Camera in vehicle monitors everything about the vehicle and you get infractions when you: speed, roll through stop signs, run red (or yellow even) lights, turn or back up too fast, hard braking/acceleration They will call you if they see that you’re going slower than they want i.e. not running the entire time",Delivery Driver,Current Employee,"Louisville, KY","Mar 20, 2023"
103,4.0,Good for self development,You can learn how to lead a team and be good with handling completely chaotic situations. The people you work with will become family. Even if short lived.,Amazon has gone back to their old standards of hiring and promoting but worse. You can't be hired as a supervisor of the street except in very rare circumstances. Never once at my building. keeping it internal and hoping employees work less than 1-2 years max. Thier strategy was to have always fresh new ideas. Instead of internal though you can only promote out of your building with this new program. It causes problems either way because the associates don't have consistent leaders. One day you walk in and have a new manager who has to fumble through the job without proper training.,Shift Supervisor,Current Employe,,"Feb 11, 2023"
104,1.0,The definition of TOXIC ENVIRONMENT - Stay away for your sanity's sake!,None I can think of,"By far the worst experience in my career, and I've been around. I was very nervous about joining Amazon because of its reputation of being a Toxic environment, unfortunately, in my experience it is worse than I expected; high stress, unreasonable demands on employees, out of touch management, they claim work-life-balance, just empty words, they will pile on so much work on you where it's impossible to do nothing but work. I wanted to quit after my 2nd month there. No one cares about you, from the day 1 it's sink or swim, no one will train you, you have to figure things out on your own, and if you make a mistake, it's all over for you. Super high turnover, in 6months I was on my 2nd manager, 3rd director, most of my teammates are new, less than a year, and already miserable. All of the rumors you read/hear are true in my experience. Maybe I just had bad luck and landed on the wrong team, but I doubt it. Amazon pays you a sign on bonus in a lump sum in year 1 as an incentive not to quit within your first 12 months as an attempt to lower turnover rate If you resign you'll have to pay it back prorated, so if you join, demand that your sign on bonus is paid monthly. In short, stay away!",Senior Financial Analyst,Current Employee,"Seattle, WA","Feb 1, 2023"
105,5.0,You own your career at Amazon,"At Amazon I have had opportunities to join new teams, take on new jobs, and learn new skills. Amazon is fast-paced, but you also learn twice as fast. In my case, most of my leaders have been very professional, and supportive of my career goals. The people I work with are smart and passionate, and I feel inspired to do my best work here.","In your first 6 months at Amazon, you may feel overwhelmed, as the learning curve is high. Take is as a positive challenge and be honest with your team. Peers and leaders will help you grow and develop.",Employer Brand Manager,Current Employee,,"Mar 16, 2023"
106,2.0,"Devalued, Demoralized",Health insurance benefits are solid. I began my time at Amazon in another business function. That first manager invested in me and helped me develop skills.,"In my current role, Amazon dropped me into an existing program and expected me to support 30+ live processes while building out new processes which included coding and technical configurations among multiple platforms. When I asked my manager what the processes even accomplished for the business, they were unable to answer some of my questions. I began from the ground up learning processes that I ""owned"", building out relevant contextual information, self-service problem-solving mechanisms, and a network of supporting tech partners. Soon, I was the only program manager supporting this program which had previously two FT headcount dedicated to it. I am told that I am not promoted because I don't take on large enough, strategic-enough projects. All my time is consumed by doing what I'm told is ""standard work"" for my level: adding new processes to the program, optimizing my existing processes, troubleshooting, and requesting tech upgrades. The hardest part is that I earn $10K-$20K less than others with my job title in my same city because my original hire date with the other business function was in 2020. I am told if I want to earn more, then I must promote to the next level. But I already work 45-50 hours per week and am told I'm just ""meeting expectations"" and if I want to promote I need to ""exceed expectations"". I'm told to ""make time"" for strategic projects without being allowed to deprioritize the so-called ""standard work"" because that is what makes money for the business. I wouldn't recommend that anyone subject themselves to this confusion and dysfunction.",Program Manager I,Current Employe,,"Mar 17, 2023"
107,2.0,Become toxic,"1. If you want to change the team, there are many options. 2. Remain hybrid after RTO, so it's not too bad 3. Most co-workers are good to work with.",1. Layoff people relentlessly 2. Pretty heavy operation load (> 60% of the tasks in my team) 3. A lot of meetings every week 4. Micromanagement from leadership,Software Engineer,Current Employee,"Seattle, WA","Mar 24, 2023"
108,4.0,Morale starting to drop,The opportunity is still there for people,"Morale low from all the firings, teams more under resourced than ever before. Not fixing comp this year",Senior PMT,Current Employe,"Seattle, WA","Mar 25, 2023"
109,5.0,amazon shopper,amazon was very helpful and very supportive and understanding. it was a team work effort everyone worked together.,there was some dissagreement but was able to get through it.,Warehouse Associate,Former Employee,"Wynnewood, PA","Mar 25, 2023"
110,2.0,"Good Pay, Terrible Culture",1. Work on large projects 2. Flexible WFH and PTO policies 3. Decent pay 4. Great insurance,"1. Stakeholders are vampires, they suck your intelligence and use it to their own benefits, (example when they ask for directions and recommendations on a large project, and don’t involve you at all afterwards). 2. Many stakeholders think they know it all and can do anyone’s work (with questionable quality). Think about PM/TPMs doing work of data scientists/BIE or engineers doing creative work. This not only erodes trust, but creates terrible experiences for the customer. 3. Data is messy. Managers don’t know their numbers, and don’t verify them. 4. Managers creates their own data points to their own advantage, nothing else (request headcounts, make sure their goals are green). 5. Depending on the org you are there are no having formal processes, lots of agreements then ghosting, which means leaders changed their mind. 6. Not fast paced as others would think. 7. Terrible resource management and old school tooling without QA processes. 8. If you want promotion, you have to be political. Results are not the main driver.",General Marketing Manager,Current Employe,,"Feb 23, 2023"
111,4.0,Mid,You can show up late and cover it with you personal time.,"Promo freeze, some people are held to a high standard while others can just coast.",IT Support Associate II,Current Employe,"Rockford, IL","Mar 25, 2023"
112,4.0,Great place to work at!,- If you don't like interacting with customers this is the job for you! - Hourly wage starting from $15.50 with a raise of $0.50 every six months. - Great benefits for full-time and part-time both. - 100% recommended for students - Covers schools and books fees for students - Flexible schedule - Friendly work environment,- Lack of working hours,Warehouse Associate,Current Employee,"Katy, TX","Mar 15, 2023"
113,5.0,Amazon is what you make of it,I have been in different roles all I can say what truly matters is the people you work with and leadership.,"Schedule, miscommunication and never knowing what’s happening next",Sr. Project Manager,Current Employee,"Newark, NJ","Mar 23, 2023"
114,5.0,Quality over Quantity,"Amazon really strives to be the best place to work, and though they may not be flawless they keep trying to make up for shortcomings and provide value wherever they can. Amazon is a good place to work.","The company is huge, so you will be working on a small part of the company and attending many meetings. It can be difficult to find a balance between solving problems and attending meetings. Your overall impact will be small, relative to the company, but influence many customers and devices.",Software Development Engineer (SDE) II,Current Employee,,"Feb 20, 2023"
115,2.0,delivery driver 3rd party,constant work / reasonable hours / lunch and 2 breaks / travel / work at own pace,overload on routes work past regular schedule 8:55am to 7:30pm but if they overloaded your route then you wouldn't clock out till 8:30 / 9:00 pm,Farm Hand,Former Employe,,"Mar 24, 2023"
116,4.0,Idk,Overtime pay is good Benefits are great Co workers are the best 4 day work weeks Easy to grow,Peak season Time off options Parking lot,Amazon- Warehouse Associate,Current Employe,,"Mar 24, 2023"
117,5.0,Great Place to Learn and Wordk,"Mentorship Programs, opportunities to help in other areas, and lots of places to transfer.",Can be hard to move up.,IT Support Associate II,Current Employee,"San Bernardino, CA","Mar 24, 2023"
118,4.0,Great place to work,"good benefits, safe place to work.","if you focus on your tasks, and stop complaining about everything you wont have any problems working there.",Warehouse Associate,Former Employee,"Tucson, AZ","Mar 19, 2023"
119,2.0,Not the best,Your shift varies and you can use Paid time off or unpaid time off when you please in case you can’t come in for any reason. Overtime is only really offered during the holidays. You can get hired easily with no hassle or even really an interview.,All break rooms and bathrooms can be far depending on where your stationed. You are micromanaged about rates. If you’re seasonal don’t expect to transition into a fulltime employee or regular for like 4 months if you ask HR about it they won’t really give you information.. this isnt good especiallt if you have a family and need benefits. You can’t make a change to your schedule unless your a regular associate. HR is not really helpful (depends on person) Management is not the best Voluntary time off is only available to whoever they want to give it to. They don’t offer it to everyone. (Some floors never get VTO),Fulfillment Center Associate,Former Employee,"San Marcos, TX","Mar 10, 2023"
120,3.0,Lack of Leadership,"Being a global company, there are many opportunities to work on various teams and expand your skillset and knowledge base. Amazon is a great place to grow and lean into passion projects that are outside of your day-to-day job responsibilities.","Given the current state of the economy and with the recent layoffs, leadership really missed the mark on communicating proactively and transparently to employees. We were left in the dark, facing uncertainty and anxiety for months as we waited for the layoffs to take place. After that, we were then faced with an ambiguous letter from the CEO about returning to the office, which again left employees feeling uncertain about our future (specifically employees who are fully virtual). The utter lack of leadership and transparency is no way for Amazon to 'become earth's best employer'. Amazon has a lot of work to do to gain back the trust from current and future employees.",Recruiter,Current Employe,,"Feb 22, 2023"
121,1.0,"High stress, top down, bulldozing",Money and being able to put Amazon on your resume,"Highly competitive environment, not collaborative at all. Leaders lead through fear, constantly apply arbitrary pressure, using emotional manipulation such as bullying, shaming, yelling, making comments about employees not doing their jobs, interrupting and confusing employees to get them to move faster. Company has a leadership principle to strive to be earths best employer but literally does NOTHING to support that and in fact does the opposite (e.g. mandating return to office, minuscule bonuses and raises, culture of working while sick or on vacation).",Senior Product Manager,Current Employee,,"Mar 16, 2023"
122,4.0,GROWTH DEPARTNENT,Very flexible. Very detailed and manual work. Requires a lot of trouble-shooting and critical thinking. Fast pace at times or feast or famine. Remote. Reporting on daily operations,Difficult to transfer when you do high level work.,Transportation Specialist,Current Employee,"Tempe, AZ","Mar 24, 2023"
123,1.0,Amazon doesn’t care about employees,"Pay. It’s not great, but it is pretty good.","Leadership, management, “leadership principals” and culture. I spend too much time fighting unions the Amazon way., which Is to pay “jumpers” to Spy on employees who want to form a Union. It is unethical and illegal. Amazon doesn’t care! If the repurposed the millions to pay jumpers into safety and leadership, unions would not be Popping up everywhere!",ER Manager,Current Employee,"Los Angeles, CA","Mar 25, 2023"
124,2.0,Cruel Human Experiment in Solitude,"Good benefits to deal with the crushing depression, stress, and excessive demands of a mindless job. It’s like getting your gym time in at work. Pay for school if you can fit it in and they don’t change the program covered just as you are about to start. They pay for composite toe work shoes.","Expected to perform like automation, but we are human. Zero work life balance. Never really get a chance to know who your coworkers or supervisors are. Soul crushing mindless work. 10 hours a day of silence and minimal human interaction even though there are people around you. Offer education benefits you are typically to exhausted to make good use of. The composite toe shoes are ugly and uncomfortable. Supervisors don’t take actual time to talk to you. They talk at you while you’re concentrating on working to make rate and mot make a mistake. You don’t really get appropriate break time to rest. You have to work without being paid in order to be prepared to start your shift in a timely fashion.",Outbound Associate,Current Employe,,"Nov 27, 2022"
125,4.0,Decent company to work for,"Benefits, leadership potential, work from home",Difficult to promote. Pay is decent but could be better,Project Coordinator,Current Employee,"Nashville, TN","Mar 25, 2023"
126,4.0,"Good pay, okay benefits, great place to learn","Decent flexibility + control over what you work on, so lots of learning opportunities (and IMO a great post-grad gig). Everyone at Amazon uses AWS, so the experience you build here is directly applicable to 90% of startups and other companies (plus no internal languages, so pretty much everything you work on is directly transferrable to outside the company). Compensation is competitive, benefits decent.","Can be somewhat intense, deadlines are short and everyone does oncall, which can be stressful + unforgiving. Food is not provided in the office, make of that what you will.",Software Development Engineer (SDE),Current Employee,"New York, NY","Mar 12, 2023"
127,3.0,Solid employment to exhaustion,Good place to get exposed to a variety of businesses but HR doesn’t feel like real HR.,Recent layoffs had to accomplish one thing - cut high priced employees and change the title by one word to back fill and save 25-40% on salaries. Some managers are power hungry. Metaphorically speaking if you were an Orange - they would try to squeeze all the juice out of you.,HR Partner,Former Employe,"Boston, MA","Mar 11, 2023"
128,1.0,Stay Away,The only pro to Amazon operations is the pay.,"Amazon is the epitome of the Peter Principal where everyone gets promoted to their highest level of incompetence. As such, the business decisions being made do not reflect the majority of the Amazon Leadership Principals, especially customer obsession. It seems the only people that stay are those that do not have the education or experience to command Amazon's inflated salaries at any other organization.",Operations Manager,Current Employee,,"Mar 20, 2023"
129,1.0,A living nightmare,Nothing will ever be as awful once you leave.,"Where to begin. I could write a book. I’ll give this example to sum up Amazonian culture. During breast cancer biopsies and cervical cancer scares I was put on “focus.” (Basically a performance improvement plan) With all of the stress and doctor appointments I was going through. Negative review after negative review…in the years of working, my salary has gone down by about $40K. Leadership does not care about employees.",Program Manager,Current Employee,"Seattle, WA","Mar 23, 2023"
130,4.0,stow,"- benefits are good - paid time off, UPT, Vacation - work at a station so less contact with others throughout the day - transfer opportunities - training opportunities - career choice","- peak season is rough (6 days a week of working) - long shifts (10 -12 hours a day) - have to work a weekend day - depending on the building, break rooms are pretty far - 30 minute breaks",Inbound Stower,Current Employee,"Dallas, TX","Mar 16, 2023"
131,4.0,Overall is good experience,"Good pay, slow speed, not very stressful","talent pool is bad, different skilled peer, bad benefit, long decision cycle",Applied Scientist II,Current Employe,"Seattle, WA","Mar 24, 2023"
132,4.0,Good company to work at,Lot of learning opportunities. Great colleagues. Tons of innovation.,High pressure environment. Creates a lot of stress.,Senior SDE,Former Employee,"Redmond, WA","Mar 24, 2023"
133,4.0,Blame it on the downturn,"You literally will not find another company that allows you to change the entire course of your career (like swapping industry verticals, a change from operations to product, moving from management to IC without losing pay), etc. There are endless opportunities at the company","The company has gotten so big, and lost connection with its leadership principles (in part by rapid growth, but also because of the pandemic and remote working)",Principal Product Manager,Current Employee,,"Mar 15, 2023"
