,Rating,Title,Pro,Con,Job Title,Status,Region,Date
490,3.0,Pressure,A lot to learn in a short period of time,Too much pressure in the operations.,Devops Engineer,Current Employee,"Milwaukee, WI","Jan 15, 2023"
491,5.0,Good company.,Really good company to work for. Pay is pretty good. They understand the inflation issues going on and are very progressive and understanding with life issues.,Like every company it has its down falls with moving people up and advancing further into the career.,Content Reviewer,Current Employee,"Austin, TX","Nov 2, 2022"
492,2.0,A little fake,"Decent pay, good work-life balance.",Fake leadership that don't care about anyone else in the company.,Engineering Consultant,Current Employee,"San Francisco, CA","Jan 3, 2023"
493,5.0,Great Experience so far.,The benefits are pretty good.,The Federal side of the house can sometimes get lost in the sauce.,Cloud Engineer,Current Employee,"Arlington, VA","Nov 20, 2022"
494,5.0,Great company,Really Good group of people,Sometimes the work can be redundant,Manager,Current Employe,"Boston, MA","Dec 1, 2022"
495,5.0,Great company,"Good benefits, inclusive, supports learning",Takes time to grow. Average of 2 to 3 years depending on the project,Trust and Safety,Current Employee,"Austin, TX","Nov 1, 2022"
496,5.0,ASE,Good Condition and better perks,No work life balance exist,Assistant Software Engineer (ASE),Former Employe,"India, MS","Dec 2, 2022"
497,4.0,Accenture pay,Good benefits and good pay,You must find projects yourself,Software Engineer,Current Employe,"Virginia Beach, VA","Jan 16, 2023"
498,1.0,Stressful conditions and treated as second class citizens,"Work was easy and repetitive. It didn't take much skill to understand how to do things, anyone could learn how to do the work.",-Constant fear of losing job -Micromanagement -Treats the employees like children -Zero trust in employees,Platform Experience Associate,Former Employee,"Austin, TX","Dec 18, 2022"
499,5.0,Great place to work,Great place to work .,Slow growth. good for laterals .,Associate Manager,Current Employee,"Portland, OR","Nov 28, 2022"
500,5.0,Great company,Best company ever. People there are incredible.,There are really not any cons.,Location Services Analyst,Current Employee,"San Antonio, TX","Dec 24, 2022"
501,4.0,"Great Company, benefits are limited or difficult to get","Challenging roles to play, great learning","difficult to elevate, have to do many additional responsibilities other than the client/project delivery role",Project Manager,Current Employee,"Phila, PA","Dec 13, 2022"
502,1.0,Very Shady and  Sketchy Company Culture,"Opportunity to work at client companies such as Google, Facebook...etc. 
(or you could also be forced into working at a client that is undesirable)","- Very Shady and Sketchy Company Culture both toward employees and toward clients 

- accenture (HR) forces employees to sign documents to give up their benefits rights, and most employees don't even realize that they are signing (the document was dressed as something else), as this is also against the law, we had to file official complaint to the city government to get things fix.

- Shady, impolite middle management team (mostly indians), with no integrity;  treats employees like slaves, employees are constantly treated with no manner, and with no respect.

- Employees constantly being asked to work overtime after work hours (another employee said he was held at client site past 11pm daily) and sometimes even on weekends, while denied any rightful compensation that was supposedly promised (his was told by his manager to log in the system he never work over-time). 
- Every time I was at the accenture office, i just hear multiple different employees complain about their poor treatment by the company or at their project. 

- Although, it was communicated that employees have the choice to accept or decline projects, however, a lot of employees are forced into undesirable projects not at-will, and will be retaliated against if employees decline the project. 

- Company retaliates when employees brings forward issues or complaints, retaliation in every possible way (eg. denial of bonuses, fake/poor performance review regardless of actual performance) 

- accenture hides information from client, accenture has access to much of client's data, when they discovered any new source or information, they hide and withheld those info from the client for their own benefits (and these are actually client's own data), and accenture refused to share any role info to client's other vendors/contractors outside of accenture. 

- Employees are constantly reminded to up accenture's benefits as the first priority even at the expense of the client's, or even if it harms the client. 

- There are so much politics and teams would complain and escalate complaints against each other, it's a hostile environment where collaboration is difficult.

- The list could go on and on... accenture is really a discouraging and depressing place to work at!",Senior Analyst,Former Employee,"Mountain View, CA","Nov 5, 2022"
503,5.0,"Awesome Company to work for, Great Management and Coworkers","Management, coworkers were all wonderful to work with",No cons at this time,Junior Cloud Engineer,Current Employee,"Arlington, VA","Dec 15, 2022"
504,3.0,Mixed Signals,Some leadership seems to mean well and care about the people. Good training opportunities. Good internal infrastructure. Great health benefits.,"Some of the leadership only care about their bottom line and how they can get the best bonus for themselves. A lot of senior managers and above are not on board with work/life balance. They preach it, but don't follow through.",Business Operations Specialist,Current Employee,"San Antonio, TX","Nov 15, 2022"
505,3.0,Good company for non-techies,"- US MNC culture. People are polite and do hear your opinion (when they are in a good mood, that is).
- Management Consulting of Accenture is great. I've heard good stories about that vertical. Technical Consulting is usual service organization type.
- Project can be good, bad or extremely bad, depending on the vertical you are getting into. For instance, if it is Telecommunications, then expect rude bosses, low bonuses and crappy work; Banking is good, but comes with short shelf life; Healthcare & Insurance are going to be bureaucratic but with OK work. 
- Good company to travel abroad and around
- Salaries have become competitive lately due to high attrition","- Very watered down technical environment. Leadership and upper management are mostly non-techies so learn to explain your technical problems like you are explaining a 10 years old
- Kiss up and kick down culture, especially in lower ranks (below Senior Manager levels)
- As you climb up the corporate ladder, you'd be expected to work less technically, and more on sales and RFP (proposal) work
- Against all odds, if you stay techie and do less RFP work, promotions will be few and far between
- Manager/boss is everything in Accenture. Keep him impressed.
- Accenture HRs are all powerful entities. Never. Ever. confront an HR.
- Appraisals, promotions and moderations are all fixed. Managers target who is going to be promoted and who is not, regardless of your good work. Bonuses, however, depends on your work, but in big accounts they'll be rationed.
- Middle management in tech, especially in countries like USA and UK, are mostly south asians. They have their own code of life and work. Familiarize yourself with those if you need to rise.",Senior Software Engineer,Current Employe,"Dallas, TX","Jan 21, 2022"
506,5.0,Great company,"Great management, kind coworkers, good work life balance and pay",No cons at the moment,Junior Cloud Engineer,Current Employee,"Arlington, VA","Dec 15, 2022"
507,3.0,Mixed Bag,An Array of projects that you can be apart of,Federal Side is fairly limited,MC Delivery Analyst,Current Employee,"Arlington, VA","Dec 21, 2022"
508,3.0,Accenture,Great company for growth and skill Fast changing Can get laid off for no reason or redeployed out of nowhere,Can get laid off for no reason or redeployed out of nowhere,Associate Team Lead,Current Employee,"Austin, TX","Dec 8, 2022"
509,4.0,Great place to work,"I love my team, the flexibility, and I am challenged in my work.",The pay could be better.,HR Partner,Current Employee,"Denver, CO","Dec 12, 2022"
510,4.0,Its aight,Alot of resources for support and training,Can get lost in the cogs,Laboratory Informatics Associate,Former Employee,"Orlando, FL","Dec 19, 2022"
511,5.0,Diversified Experience,Huge opportunities and massive workforce with lot of talented people,"Long work hours, some time you get lost with in the crowd. Need to rely on strong nw skills.",Senior Manager,Current Employee,"San Francisco, CA","Dec 10, 2022"
512,5.0,salary for strategy,good pay and work life balance,dont always get staffed on the projects you want,Strategy Consultant,Current Employe,"Chicago, IL","Dec 20, 2022"
513,4.0,Great company,"Really care about you, great benefits, accomodating, want you to succeed",salary is a little lower than expected,Manager,Former Employee,"Raleigh, NC","Dec 19, 2022"
514,5.0,Great Culture,"Great culture, learning opportunities, mental health benefits","health insurance is expensive for families, low base pay",Senior Application Development Analyst,Current Employe,"Dallas, TX","Dec 19, 2022"
515,5.0,Good opportunity,Great company with fantastic benefits,Can be hard to move up,Customer Success Manager,Current Employee,"Atlanta, GA","Dec 21, 2022"
516,4.0,Great place to start,- competitive salary - better work life balance than other firms,- can be difficult to get on appealing projects,Business Analysis Sr Analyst,Current Employe,"San Francisco, CA","Dec 14, 2022"
517,5.0,Only good things to say,- constantly learning - great environment -,"none, great first job and good way to build a foundation",Strategy Consultant,Current Employee,"Washington, DC","Dec 14, 2022"
518,5.0,its good,there are all good things.,there are no bad things here.,Business Development Representative (BDR),Current Employe,"Atlanta, GA","Dec 21, 2022"
519,4.0,Accenture is a good company with terms and conditions,1. Policy oriented company 2. Good working culture,1. Not good at salaries 2. Hikes are less 3. Bonuses are peanuts,Associate Manager,Current Employee,"Los Angeles, CA","Dec 9, 2022"
520,4.0,"Great people, frustrating structure",+employee support +diversity&inclusion +remote work,-long hours -mid/low industry salary -confusing to navigate,"Senior Analyst, Business Architecture",Current Employe,"Los Angeles, CA","Jan 7, 2023"
521,2.0,High Pay but Long Hours,Opportunity to move to different projects if and not get locked into something you don’t like. The pay is good.,"Long hours and the fun work is few and far between. Work with offshore teams a lot, which makes your hours kind of stick. Huge company so you’re just a cog in the machine, and it also makes the promotion cycles sort of silly because you’re reviewed by people that don’t really know you or your actual work first hand.",Data Engineering Consultant,Current Employee,"Chicago, IL","Nov 10, 2022"
522,5.0,Review,Best place to work today,Okay to be work today,Applications Developer,Former Employe,"India Hook, SC","Nov 20, 2022"
523,3.0,Be prepared for anything/everything,"Time between projects for brief break, additional trainings/education in specific fields","Depending on Project, can be very emotionally draining.",Business Operations Associate,Current Employee,"Austin, TX","Dec 12, 2022"
524,3.0,Tons of opportunities,Many opportunities to work on different projects.,Very big company. May seem to big at times.,Technology Consultant,Former Employe,"Tampa, FL","Jan 6, 2023"
525,5.0,Great First Job,Large team Learn a ton of new things,Can get demanding and really busy,Strategy Analyst,Current Employee,"San Antonio, TX","Nov 3, 2022"
526,5.0,Excellent work environment,Flexible scheduling Big bonus Plenty of growth opportunity Plenty of training and advancement opportunites,Provide more clarity on the ways to advance and provide compensation to reflect the quality and caliber of work a person does.,Senior Cloud Engineer,Current Employee,"Washington, DC","Oct 11, 2022"
527,4.0,Overall a good place,"great people, very busy, strong place to build your career, looks great on a resume, benefits are good.","can be a high stress environment, have seen people burnout, have seen the value from benefits go down over the years, big company so may feel like a number.",Analyst,Current Employe,"Arlington, VA","Dec 5, 2022"
528,5.0,Great place to start out of bootcamp,Work life balance is great as well as company culture,If you are older you will be promoted after younger hires as well as paid 30k less at times.,Application Development Analyst,Current Employee,"Irving, TX","Oct 20, 2022"
529,4.0,pros and cons,trainings positive environment competetive salary,work loads long work hours,Associate Software Engineer,Current Employe,"Manila, UT","Jan 9, 2023"
530,5.0,Love it! Wish I'd started at Accenture way earlier in my career,"Opportunity to Grow and Evolve
Constant Learning Encouraged
Respect (and Expectation) of Clients to be THE EXPERTS
Positioned to Support and Influence Tech Future of Largest Global Companies
Global Citizenship and Volunteering strongly encouraged
Networking and Relationship Building is required to be successful","Huge company, might be daunting to some, proactive effort to connect is required",Omnichannel Technology Manager,Current Employee,"Florham Park, NJ","Sep 8, 2022"
531,4.0,Great Company,They do well in developing employees and promoting growth,"Once you get accepted you will go through a mini ""interview"" but not really a con, they make sure you get as much experience as possible!",Custom Software Engineering Sr Analyst,Current Employe,"Arlington, VA","Dec 22, 2022"
532,5.0,great,great opportunity for upward mobility,not many cons to date,Senior Analyst,Current Employe,"Denver, CO","Nov 23, 2022"
533,2.0,May as well be independent,They have a lot of money to spread around,"Not a typical US consulting company. You need to find your own job even when you are employed by them. If you are acquired in a buyout, they will rank you by the salary you come in at and since their salaries must be kind of on the low side, you end up being priced out of every job so nobody wants to pick you up because you add too much cost to the project. If you don't ""know"" somebody to protect you fast, you will be gone in the next wave of layoffs.",Level 6,Former Employee,"New York, NY","Aug 31, 2022"
534,5.0,Best Firm in the Industry,"1. Great people...very collaborative culture.
2. Unlimited opportunities to grow horizontally and vertically....vast number of services and roles.
3. Very flexible culture if you have established yourself.
4. One of the best compensations in the Industry.
5. Well respected by the clients.","1. It can be challenging for experienced hires, especially in the first couple of years.
2. Very fact paced and dynamic environment- good and bad depending upon situation.
3. Large organization comes with some complexity.","Managing Director, Sales",Current Employee,"New York, NY","Sep 13, 2022"
535,5.0,Very Professional,The Best company to work.,Nothing cons that could mention,Senior Systems Analyst,Former Employe,"New York, NY","Nov 21, 2022"
536,3.0,Good Company but growth too fast,Great pay and benefits. Good executive track. Must be able to forge relationships at the top and be protected. Flexible once in management.,Disorganization. competing against others and not collaborative. Diversity is lacking especially among Senior leadership.,Sales Director,Current Employee,"Miami, FL","Dec 5, 2022"
537,3.0,Good place to start,Ok place to start a career.,"* Accenture acquires a lot of companies, and they have a bloated staffing model. * Pay is probably the worst out of all the professional services firms * Leadership doesn't listen and have huge egos",Senior Manager,Current Employee,"New York, NY","Nov 13, 2022"
538,1.0,crappy place to work,this place has no real pros,"thinking about whittling your life away, that is everyday here",Managing Director,Former Employee,"New York, NY","Jan 23, 2023"
539,5.0,"Great Company, Great Work Environment","Good benefits, competitive, great work environment, good people",Work can be a bit boring and tedious at times,MC Manager,Current Employee,"Baltimore, MD","Nov 10, 2022"
540,5.0,What you put into it is what you get out of it,Great company with huge name recognition and what feels like unlimited resources. I believe that what you put into the organization and your career impacts what you get out of it.,Huge company can sometimes be overwhelming.,Management Consultant,Current Employee,"Washington, DC","Nov 17, 2022"
541,4.0,great company,benefits career growth competitive salary,bureaucracy inequity consulting should not transition from level 9 to level 7 without previous experience,Business and Integration Arch Associate manager,Current Employee,"Raleigh, NC","Dec 11, 2022"
542,4.0,It's Okay,Good salary. Lot's of learning opportunities. Nice people,Hard to find direction at the analyst level,Senior Consulting Analyst,Current Employee,"Minneapolis, MN","Dec 14, 2022"
543,4.0,4 weeks PTO,"great benefits and great, intelligent people","There is a lot of work and long hours, you're expected to be available often.",Payroll Accountant,Current Employee,"Houston, TX","Dec 9, 2022"
544,5.0,It's a pretty sweet deal,"Great people, great benefits (for the most part), a good variety of projects to work on and work to do, and good work-life balance for our industry (40 hrs a week) and paid overtime. Also, the company is pretty diverse which I like as a black person.

Also, for the people who will be joining the company soon. Something you should know is that you might get assigned to a project in a role that doesn't align w/ your title at all. If you are really passionate about what your role entails, you'll lay down the law w/ your HR partner. DO NOT let them push you into something you despise. That's how you end up leaving the company after your first year. You have to remember that they may be paid by management, but they work for you. Not the other way around. This worked really well for me, which is why I am loving it here. LOL

Also, I forgot to mention that I am on the federal side working w/ a federal client so I have no idea about the commercial side.","My only qualms are that we have no covid leave and our PTO is all lumped together. I get that the thinking in that it gives us more freedom to choose what to do with our time off. But you're actually creating a different problem. ""Is taking a sick day or a mental day more important that a vacation day?"" And 99 percent of the time I am gonna take that vacation day and disregard my health. If you want to watch out for both our mental and physical health we should at least get one additional hour in PTO.

Also, the project application and onboarding processes are kinda a mess for new joiners. B/c there is an HR rep and then there is another talent lead for the project and maybe portfolio that is looking for talent. As long as you keep your HR rep on a leash, things will work out for you. But that's not something taught to many new joiners, and why there's such a high turnover for new joiners.",Data Engineering Analyst,Current Employee,"Arlington, VA","Jul 31, 2022"
545,4.0,Not a bad gig,- A lot of exposure to new tech if on the right project - career growth - good work life balance,- long hours for certain releases - if technical you’ll need to have soft skills to interact with non-tech ppl (gets old answering the same question),Software Engineering Associate Manager,Current Employe,"Washington, DC","Oct 30, 2022"
546,3.0,Decent,The company is somewhat loyal to their employee as long as the employees allow their bodies to be forcibly violated and potentially mutilated.,"The company has no regard for their employee's bodily autonomy, right to choose, or rights to medical privacy. Instead, the company forces medical procedures onto their employees and then demand proof the medical procedure has been performed to their liking.",Management Consultant,Current Employee,"New York, NY","Oct 24, 2022"
547,5.0,Great place to work,Good benefits and work environment,No cons that I can think of,Project Manager,Current Employee,"Chicago, IL","Dec 15, 2022"
548,4.0,"Overall, good place to work","Flexibility, innovation, smart people, work from home","Very large and complex, duplication of work happening",Recruiting Manager,Current Employee,Remote,"Dec 8, 2022"
549,5.0,Great Company,Great work environment. Lots of opportunities to communicate and work with leadership and senior management.,The recruiter was not willing to work with me with my base pay.,Management Consultant - Federal,Current Employe,"Washington, DC","Dec 2, 2022"
550,5.0,Aditya Tewatiya,"Aditya Tewatiya 1. Always Kind and Supportive 2. Well organized and provide on time solutions to all queries 3. Gem personality, have enjoyed working with you 4. I really admire your work ethic",Nothing to specify as he was Great at his work,Requisition Fulfillment Rep,Former Employee,"San Antonio, TX","Oct 18, 2022"
551,3.0,Depends on project,"If you are a content reviewer, you will have the chance to take many days off as long as you give 2 weeks notice
PTO seems to accumulate quickly (5 hrs per pay period)
Endless snacks in the snack room, sometimes breakfast is provided","Very poor organization depending on project (can be extremely infuriating/ you may be left dumbfounded)
Micromanagement at times
Poor people skills from management 
Not too much interpersonal experience
Lack of consideration/care of how an employee feels (sudden schedule change with not even a day's notice)",Content Reviewer,Current Employee,"Austin, TX","Aug 16, 2022"
552,4.0,Great company,Great company to work for!,Big company so hard to navigate!,Supply Chain Consultant,Current Employe,"Atlanta, GA","Jan 5, 2023"
553,5.0,a good place to work,people culture and future prospects,can be slow progression depending on project,Consultant,Current Employee,"Arlington, VA","Nov 12, 2022"
554,2.0,Not for me,The pay and some of the clients,Always trying to find a new role Huge amount of people on the bench SL not helpful Pipeline of projects isn't there,Management Consultant,Current Employe,"Austin, TX","Dec 21, 2022"
555,4.0,Great work environment,"The company has many bonuses, such as gym, pedidosya cupon for food delivery, and growth oportunity. Overall, my work team and environment is really great and helpful, and the you can definetely see that the company strive to maintain a great organization and communication amongst all employees.","Sallary isn't very good, and you must wait at least 1 year before rotating your position.",Digital Desk,Current Employee,"Argentine, MI","Nov 9, 2022"
556,4.0,Great Projects,Exciting Projects and great learning opportunities,Long working hours and travel,Senior Consultant,Former Employee,"Houston, TX","Jan 5, 2023"
557,5.0,Great Company to work in,- Benefits - Decent Pay - Work with like minded peers,- Limit on client amenities,Platform Experience Associate,Current Employee,"Fremont, CA","Nov 8, 2022"
558,1.0,"Toxic leadership, overwork, pay inequity",You can gain relevant experience.,"Toxic leadership, overwork, pay inequity, and discarding of talent without merit are par for the course in an effort to maintain contract renewals with their massive tech clients. Blame is prioritized over accountability.",Technical Writer,Former Employee,"Austin, TX","Dec 16, 2022"
559,5.0,Great place to work,"Large company, lots of support, good parental leave","Raleigh is small office, fewer local clients than other offices, so travel may be necessary, but great company regardless",Management Consultant,Current Employee,"Raleigh, NC","Oct 24, 2022"
560,5.0,Company,Good company to work in accenture,To many groups and new people joining the team need to get around to understand these groups,Systems Analyst,Current Employe,"Tampa, FL","Nov 4, 2022"
561,5.0,Great company to work for,"able to do anything you want, it is such a large company that whatever is that you want to do, you can find someone doing, somewhere","the new org structure is confusing, if you do not work on your Market Unit then its hard to get promoted.","Senior Manager, Data Science",Current Employee,"Chicago, IL","Oct 5, 2022"
562,5.0,"Expectations, opportunities, and compensation are high","Excellent people. Accenture invests in its people valuing learning, diversity, and teamwork. Salaries and expectations are high.","No hand-holding. You're expected to perform quickly but will be rewarded will if you do. Challenging, fast-paced environment that will encroach on your life if you don't set boundaries",Management Consulting Senior Analyst,Current Employee,"Seattle, WA","Aug 27, 2022"
563,4.0,Heart is in the right place,"Despite many career ups and downs, I mostly love the people and culture at Accenture. They a progressive company that sets strong I&D goals and strives to create a great place to work. Part of consulting is constantly learning, developing new skills and getting new experiences. Work life balance is somewhat prioritized. I never work on vacations, but there are definitely grinding weeks. I think Accenture is always striving to be the best that they can be, even if they don't always get it right.","It's a huge company and sometimes it's easy to feel a little lost, especially when your network leaves to go elsewhere. There are times when it gets exhausting to be constantly needing to become an expert in a new thing, whether you have any interest in it or not. There are always difficult clients and while leadership will mostly have your back when working with a difficult or unreasonable client, they will often side with the client to maintain good relationships.",Digital Strategy Senior Manager,Current Employee,"Atlanta, GA","Apr 20, 2022"
564,5.0,Good Company to work,Amazing career Opportunity platform Global Experience,Rat Race to the top.,Manager,Former Employee,"New York, NY","Nov 12, 2022"
565,2.0,Not the company it once might have been,Big company. Many smart people. Some quality learning and research assets.,"Great place for really poor leadership hide because the smart consultants can force things to work.

It is a soulless machine with bad leaders, no coherent vision, constant infighting at the Managing Director and above levels. 

Majority of the Managing Directors create no value and spend their days CRM surfing to find sales credit and opportunities they can attach their names to. Really sad. Also avoid leveraging Accenture offshore. Stick with onshore delivery if you can afford it otherwise just go get TCS or Infosys, trust me it is they same resources just rotating through companies that are next door to each other.",Associate Director,Former Employee,"Washington, DC","May 20, 2022"
566,4.0,.,Ability to learn new things,Not much active leadership in guiding,Senior Manager,Former Employe,"Washington, DC","Dec 22, 2022"
567,2.0,Overworked underpaid unsupported,PTO Benefits Insurance EAP Can move up quickly without certifications,Disorganized Chaotic Everyone is burned out Poor documentation Lack of clearly defined process,Senior Platform Delivery Analyst,Current Employee,"Austin, TX","Nov 23, 2022"
568,5.0,Great place to start your career,"Great training, great people, great company to work for","Traveling gets a bit tiring, and how much you enjoy your work will depend on the team you get in with. Navigate this process VERY intentionally.",Analyst,Former Employe,"New York, NY","Oct 17, 2022"
569,5.0,Great company - amazing people,Wonderful people - great benefits,Outdated COVID vaccine in order to go to office - makes no sense to hold onto requiring a vaccine from Fall of 2021. We all know getting the vaccine doesn’t prevent COVID and it is totally outdated if you aren’t requiring boosters. Let people control their own health decisions.,Human Resources Specialist (HR Specialist),Current Employee,"Chicago, IL","Sep 17, 2022"
570,4.0,Great company,"good bases pay and nice people, option to work from home.",Sometimes people aren't willing to help due to a certain position.,Workplace Analyst,Current Employe,"Arlington, VA","Nov 15, 2022"
571,3.0,"Good company to start a career, but not to stay for the long run","Big name on your resume, working with smart people, good variety of clients and industries to experience.","Company got too big, very political, finding projects that interest you really depends on who you know, can be cut throat if you are without a project for some time.",Technology Consultant,Former Employee,"Houston, TX","Oct 9, 2022"
572,4.0,Industry Leader,Strong foundation Lot of resources Career Opportunities,Too much rate tape Mixed messages: one face externally not always truly reflected internally,Managing Director,Former Employee,"Denver, CO","Nov 29, 2022"
573,3.0,good pay 100% travel,good pay for the position,100% travel which impacts work life balance,Senior Consultant,Former Employee,"Dallas, TX","Dec 9, 2022"
574,5.0,Accenture QA Analyst,"Love the people, environment, growth and starting pay.",None. Everything in my opinion is great,Quality Assurance,Current Employe,"San Antonio, TX","Dec 5, 2022"
575,5.0,Leadership,Good leadership and growth direction,some inconsistency with compensation across same levels,Manager,Current Employe,"New York, NY","Dec 9, 2022"
576,3.0,Discrimination,Joined new and there is no structure...each one to himself/ herself,Depends on bosses. Feeling discriminated currently...male indian boss who isnt comfortable with women and plays favorites. Very high up in the system. Some of the female top level bosses are abrasive in their approach,Managing Director,Current Employee,"New York, NY","Nov 3, 2022"
577,4.0,Good pay,"Good people to work with, new projects every year to stay stimulated.",I do not have anything bad to say yet,Consultant,Current Employe,"Indianapolis, IN","Dec 1, 2022"
578,5.0,Great place to start,"Good pay, good client exposure",Easy to get caught working by yourself,Manager,Current Employee,"Minneapolis, MN","Dec 7, 2022"
579,4.0,Solid company but there's better and much worse options,"Great vacation time, several events, huge network, and access to several trainings",Low salary for tech positions as opposed to other companies.,Software Analyst,Current Employe,"Houston, TX","Nov 14, 2022"
580,3.0,Cloud Advisory Analyst,Access to work with diamond clients,"You'll have experience with basic skillsets, but won't have the chance to f=grow them before being moved to another project.",Cloud Advisory Analyst,Former Employe,"San Francisco, CA","Dec 12, 2022"
581,5.0,Experience,A lot of career opportunities to pivot into different industry areas,"A bit underpaid - Due to the various projects and skills required for that position, compensation account for the varying learning curves.",Infrastructure Operations Senior Analyst,Current Employe,"Washington, DC","Oct 19, 2022"
582,4.0,Great first consulting job,"Competitive pay, freedom to create your own career path",Not enough staffing support - very much have to network & find roles independently.,Senior Strategy Consultant,Current Employee,"Atlanta, GA","Dec 13, 2022"
583,5.0,Great job,"good pay, variety of projects",source your own project through internal interviews,Strategy Analyst,Current Employe,"New York, NY","Nov 7, 2022"
584,4.0,Solid place to start a career,Great work life balance here,Being forced into roles you're not interested in. Navigating company politics to find a role,Consultant,Current Employee,"Boston, MA","Dec 12, 2022"
585,3.0,Good but not great,"Livable salary, ability to pay my bills, support my small and growing family.
Shower you with presents, free uber eats vouchers, free Accenture gear.
Lots of fun events, meet up opportunities, did I mention free food + gifts?
Apprenticeship program is great, but hard work as expected. Worth the experience. A very good ""foot in the door"" place to start your career in the tech field.","Did not adjust salary during inflation. I wanted to change my People Lead many times but no one helped me, not even my HR partner.
Feedback is one way, there's no way to give feedback to higher ups who don't do well, this leads to power plays and blackmail.
They shower you with a lot of gifts to keep you loyal and hope you don't ask too many questions, but they don't pay you much at all.
If you want to know your actual salary, then add about $30k or way more to your Accenture salary to calculate your worth.
Project based work is stressful, you never know who you're going to work with. Some people are amazing, and some people are purely the worst. It's a rollercoaster ride for sure.
There seemed to be like an air of preppy college faux positivity and political correctness as a cover up for things that can be potentially harmful. If you can see right through it then good for you.
Take advantages of the resources and then move on to better opportunities, Accenture is not known for paying well. The apprenticeship and entry level arena is like playing Survivor, good luck.
I passed the Apprenticeship and I'm being paid $60k while there is no increase for inflation. This is a good ""foot in the door"" job. But I have to tell you all that, YOU ARE WORTH IT! And Accenture will keep you complacent with $40 UberEats voucher,  ""promote"" you with a small pay raise that's still way under market value, and a free branded sweatshirt and water bottle every few months. If you're happy with an entry level $60k salary in the tech field, then you should take it just to pay the bills, level up like crazy, apply to other companies, and negotiate 6 figure salaries. Oh yeah another con, you need to find your own project, if you are not on a project, you are considered ""benched"", so basically you are applying for jobs while you have a job. After a year, it becomes ridiculous, so take your 1 year experience and love yourself, and go where they value you more.",Applications Developer,Current Employee,"Baltimore, MD","Oct 3, 2022"
586,5.0,Great Company to start your career,"Benefits , PTO, Work-life balance",Hard to get promoted in this role,CFM Analyst,Current Employee,"Chicago, IL","Nov 3, 2022"
587,5.0,Great Company,I have ample resources to assist in delivering quality service to our clients.,Networking from remote is new. Learning from new challenges takes time.,Applications Developer Associate,Current Employee,"Charlotte, NC","Oct 26, 2022"
588,5.0,Great Place to work,Great company culture flexibility great on the job training encourage learning always supported by staff and managers,So far no cons working at Accenture,Graphic &amp; Visual Designer Specialist,Current Employee,"San Diego, CA","Oct 24, 2022"
589,2.0,Accenture,Weekly Happy hours and alot of swag,Over worked and long hours,Business Analyst,Current Employee,"San Antonio, TX","Dec 30, 2022"
590,5.0,Good company,"Good benefits, care about wellness",Projects can fire you and Accenture can’t do anything about it,Content Moderator,Current Employe,"Austin, TX","Nov 2, 2022"
591,3.0,Huge and hard to find your way,Great compensation Good benefits Lots of exposure Great Stock program,"Too big with over 650,000 employees and acquiring more everyday If you’re not an MD, it feels like a rudderless ship with little direction and potential for growth People tend to stay for very long and org is built for over complicating simple tasks It’s an entrepreneurial environment, and you won’t particularly find a team or nurturing environment, or a social group even more so now that WFH is prevelant.",Senior Manager,Current Employee,"New York, NY","Oct 19, 2022"
592,3.0,Accenture claims to be a lot but it really isn’t diverse and inclusive. Beware,Good work life balance and some people are nice,People only care about themselves when it comes to promotions. You most likely won’t move up laterally if you have a terrible career counselor.,ServiceNow Consultant,Former Employe,"Vancouver, WA","Nov 29, 2022"
593,5.0,Good Company,Alot of flexibility in roles,Some projects have bad leaderships,Senior Software Engineer/Analyst,Current Employe,"Washington, DC","Nov 7, 2022"
594,4.0,Good Company,Great place for software devs that are new to the field. Great learning opportunities and plenty of helpful resources.,Salary is low compared to industry average,Custom Software Engineering Analyst,Current Employe,"Saint Louis, MO","Dec 16, 2022"
595,5.0,Associate Marketing Manager,Job security at Accenture when staffed,Corporate America - big company guidelines and processes,Associate Marketing Manager,Current Employe,"San Francisco, CA","Nov 2, 2022"
596,5.0,Great Company,Happy with my leadership and diverse clients.,Organization is very flat hard to move up.,Contract Manager,Current Employee,"Arlington, VA","Nov 2, 2022"
597,5.0,Good place to work,Great culture for a large consulting firm,It can become a little too competitive,Consultant,Current Employe,"Houston, TX","Nov 1, 2022"
598,3.0,It was okay,work from home and good managers,Never received a raise and company can be disorganized,Business Development Representative,Former Employee,"Atlanta, GA","Dec 18, 2022"
599,4.0,Accenture Federal Services,"I work for Accenture Federal Services which is under the umbrella parent company of Accenture. It deals primarily with US Government work. The many pros of being under Accenture is being part of their huge supportive network. The company offers many benefits for employees including: classes to take, bonuses for certifications, attending online seminars, and good benefits.",The amount of company promotion emails I get is honestly staggering.,Software Engineering Analyst,Current Employee,"San Diego, CA","Nov 8, 2022"
600,1.0,very bad company to work,anything good in this company,all is cons in accenture,Consultant,Current Employe,"Madrid, IA","Jan 17, 2023"
601,4.0,Good for consulting career,Structure and opportunity to build consulting career,Coming in late from industry it's difficult to acclimate to the hard business of consulting focus versus focus on industry knowledge,Sr. Manager IT,Current Employe,"Columbus, OH","Dec 12, 2022"
