Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
5,Productive and Fun place to work,Wonderful challenging assignments Global teamwork to accomplish goals High volume of work to complete each day Workplace culture casual coffee meet up for projects,nan,nan,Strategic Sourcing Specialist,Former Employee,Menlo Park CA,30/01/2020
5,Productive and fun workplace with a ping pong table,Worked night shift so didnt get to see as many employees but the benefits were amazing Most difficult part of the job was dealing with an insane amount often explicit of Intellectual Property that had to be taken down Loved the leadership and learning opportunity,nan,nan,Content Operations Analyst,Former Employee,Austin TX,28/01/2020
2,Flexible hours,Flexible hours learning environment inefficient administrationno payment for work effort This company never gives credit where credit is due my work is always put on restriction and my account always disappears and new accounts are disabled constantly,nan,nan,Journalist,Current Employee,Hartford CT,22/01/2020
5,Maybe the best job,Working at FB was an amazing exp There was never a problem not even with the time work Which means we could work more hours if we needed to and still get out at a decent hour,nan,nan,ONLINE OPERATIONS ANALYST,Former Employee,Menlo Park CA,21/01/2020
3,Caste System Socially Toxic,Facebook as a business model has 0 strategy for analyzing why something failed as far as management development goes and employee happiness They just keep going on hiring new people instead of investing in existing employees Having a system mindset analyzing why something failed investigating the failure and looking at the decision making choices that led to this failing is completely absent from Facebooks management team They contract and subcontract work out and make contract workers feel less than human in a caste system of social hierarchy Even this would be ok if the social aspect wasnt toxic as well Facebook encouraged people to refer their friends but at one point over 20 people worked there connected all to the same group of friends which led to bullying harassment trolling and all types of horrible behavior in the workplace it became a mob Instead of analyzing why this happened an incentivizing improvement or investing in professional development they punished people for not fitting in and ignored the problems destroying productivity On the surface Facebook sounds like they encourage innovation when in reality they reward conformity in a very unhealthy social environment lacking equal standards applied to everyone,nan,nan,Advertising Executive,Former Employee,Austin TX,21/01/2020
5,Wish all people had the opportunity to work at FB,Wish all people had the opportunity to work at FB Enjoyed very much working for them Everything was great Projects coworkers pay bonuses food equipment etc,nan,nan,Search QA Specialist,Former Employee,Menlo Park CA,18/01/2020
5,This job needs your full focus,Extremely busy working at Facebook Work life balance is pretty bad but company is very generous on compensation Job security is bad Somehow toxic working environment in some teams Avoid them by all means,nan,nan,Full stack engineer,Former Employee,Menlo Park CA,16/01/2020
5,You work drives a change in everyone day to day life,You get the opportunity at facebook to address problems build solution working with a past group of XFN partners and drive impact that can change once day to day life,nan,nan,Business partnerships program manager,Current Employee,Austin TX,13/01/2020
5,Great benefits and people,Great work life balance Full time employees have more benefits than contractors Pay is good Snacks and game rooms on site They love people who take initiative and solve problems Must have good people skills,nan,nan,Office Support,Current Employee,Ashburn VA,13/01/2020
4,All employ are helpful,My company has a very strong connection with its workers My Boss is very supportive and easy with any difficult task He gave us the courage to do any difficult task and help all workers to do what he want for his work,nan,nan,Chat Agent,Current Employee,Remote,10/1/2020
5,Fun place to work,in few words Facebook is a great place to work However when you are a contractor your opportunities get reduced significantly You have to do whatever the team lead need you too So you have a quite small room to be creative and innovative Which is hard hen you work directly for a company that encourage those values,nan,nan,Intellectual Property and Trademark Operations analyst,Current Employee,Dublin,6/1/2020
1,Felt like a cult but with none of the upsides,Management talked the talk of embracing diversity but so authoritarian Workers treated like livestock Had no concept of disability rights whatsoever and did nothing to accommodate disabilities well documented before hiring and accommodated by other far less resourcerich employers Loved my coworkers and really feel bad for them,nan,nan,Data Entry Specialist,Current Employee,Austin TX,5/1/2020
5,Jr Sous chef Flagship faceboo,It is a very versatile job where you learn a lot of new techniques and methods of working Very loving community and lots of support It has taught me so much about myself and makes Me want to push myself more and learn as much a,nan,nan,Jr sous Chef,Current Employee,Menlo Park CA,5/1/2020
5,Contract,If you’re looking to find a quick contract job I would recommend this Pretty much this is very easy job mostly pulling fiber cables fixing racks and more,nan,nan,Low Voltage Fiber Technician,Current Employee,Columbus OH,3/1/2020
4,Fun work place,Enjoy the people you work with and take advantage of all opportunities There is more than one location so depending on where you get hired you could have a long commute,nan,nan,Senior Process Executive,Current Employee,Austin TX,2/1/2020
5,Productive and fun place,I find the company to have a Great work environment strong leaders smart coworkers awesome food options fitness facility and work flexibility,nan,nan,Program Manager,Current Employee,Menlo Park CA,26/12/2019
5,The environment is really well,People are really friendly and and approachable You will never want to leave because it will feel like home The best part about working at Facebook is that youre on your own and treated like an adult as long as you get your work done,nan,nan,AV Technician,Current Employee,Seattle WA,20/12/2019
3,Perfect place for those with loads of experience in Tech Sales and Marketing,As a Facebook employee you work amongst hundreds of people and they have offices in almost every major city in the US You will have the opportunity to travel collaborate with employees from other offices buy stock and attend special events,nan,nan,Lead Security Officer,Current Employee,Birmingham MI,17/12/2019
5,Friend recomend me,I want to learn up scale to learn more Become a better investment to cook To meet new people in this company and meet different chefs And show my skills that I have to show them that I could do job,nan,nan,Line CookPrep,Former Employee,San Francisco CA,16/12/2019
5,Productive and fun workplace,Everyone is working together to complete a task a little competitive but fun in the end And there is a relaxation lounge for resting after a long day of coding,nan,nan,SOFTWARE DEVELOPER INTERN,Former Employee,Menlo Park CA,16/12/2019
4,A great company to work for,I learned a lot of cool stuff about the work I used to do there and there was training every other week I gained knowledge of different types of servers,nan,nan,Data Center Technician IC1,Former Employee,Altoona IA,13/12/2019
5,It was a fun and well organized event,It was a fun and well organized event Everything went smoothly and everyone was treated with the utmost respect I learned how to work with multiple other artists in the room,nan,nan,Freelance Illustrator and Designer,Former Employee,Los Angeles CA,13/12/2019
1,Terrible management,Firstly 7 interviews some of which are from untrained personnel The company itself is okay but local management can be a bit self centred and narcissistic Some even consider it like a fashion show Some sycophants get away with doing very little due to their brownnosing and telling tales on other staff Beware of passive aggressive behaviour and snide little remarks when management are around Off sites are crazy you will rarely get a week without some boring mandatory dinner or other activity and its painful listening to the same stories every week on forced activities Cant see why you cant be left alone once you finish work Good company poor management and some folk are brainwashed,nan,nan,General Operative,Former Employee,Dublin,12/12/2019
4,Productive and Fun,Was always great to work in an environment that is designed to change the world of Social Networking I have learn a lot in the story of data storage and i am open to learn more,nan,nan,Lead Data center Technician,Former Employee,Ashburn VA,11/12/2019
3,Cool workplace but very politcal,Mainly white focused and even though they bang on about diversity they hire in a bias way No promotion as seniors tend to back stab and take credit,nan,nan,Creative,Former Employee,London Greater London,9/12/2019
5,Great place to work,Pros I have worked at lots of other companies and the range of talent skill and professionalism usually varied widely So far my experience at Facebook has been working with amazingly smart talented and just super kind fun people Forget all the other many perks This is the best part for me Cons May need a central PMO to manage projects across the organization,nan,nan,Senior Advisor Design,Current Employee,Menlo Park CA,5/12/2019
5,Productive,Very fast paced and good environment young vibrant people to work with I am looking for a change at this time as I have been here for many years and a change is needed,nan,nan,Team Leader Promoted within cognizant,Current Employee,Dublin,4/12/2019
5,Love it,Great place to work Have been here for two years Organization is relatively flat in a very teamoriented and collaborative environment Two thumbs up overall,nan,nan,Manager Community Partnerships Marketing,Current Employee,Los Angeles CA,2/12/2019
4,Great Coworkers Great Food,Working at Facebook is an amazing yet difficult job You will meet some of the smartest and hardworking people of your career Beware burnout be sure to take advantage of your vacation days and family leave The biggest problem is Facebook tries to have a startup culture despite having 20000 employees There are some growing pains and management struggles to keep up with neverending team expansions and changes,nan,nan,Data Center Operations Engineer,Former Employee,Forest City NC,27/11/2019
1,AVOID this place at ALL Costs seriously,Management does not communicate what they want you to do then they get angry if it is not done exactly as they wanted They make you use internal homegrown tools that often do NOT work and breakdown then YOU get blamed for it not working Your manager will stab you in the back for NO reason at any time Seriously,nan,nan,Senior Project Management Consultant,Current Employee,Menlo Park CA,25/11/2019
5,good company to work,good company fair benefits lot of imputes from Managers Only issue was schedule it was very hard to keep up with irregular schedule and almost not possible to change it,nan,nan,Public Content Contractor,Former Employee,Mountain View CA,20/11/2019
5,Great company,Great company benefits are great good work life balance Probably faster pace than most EA jobs so if you dont have a lot of experience you might not be able to keep up,nan,nan,Executive Support,Former Employee,Menlo Park CA,19/11/2019
4,Excellent opportunity for the very ambitious,Facebook hires very very young and extremely bright young people from all over the world They then provide you with what I felt was an MBA level training in how to work the right way This included dealing with conflict fast feedback meeting cadences star charts to evaluate work and get buyin from peers on priorities gobs and gobs of information and documents to do your job BUT and its a big but it is all selfdirected In other words you must be able to thrive in ambiguity and be motivated to seek out the info you need It wont be handed to you,nan,nan,Senior Content Strategist,Former Employee,Austin TX,18/11/2019
4,Great place to learn and grow,I have many fond memories of Facebook I have learned so much in a fast pace setting with mass and small production I have grew through my management who have gave me all the tools to success The ethics and community of face bookers are the change we need to see in our daily life,nan,nan,Kitchen Manager,Former Employee,Menlo Park CA,13/11/2019
3,Facebook,Facebook is a cool place to work as far as people free food snacks I was a upscale Security Officer the management treated employees poorly doesnt value diversity opinions or open minded people,nan,nan,Security Officer Fulltime,Former Employee,Fremont CA,13/11/2019
4,Work Hard but Satisfied,The work is challenging and plentiful but its also very satisfying and your teammates are excellent Definitely having the right mindset for this company matters Somebody who is self motivated and ready to be jump head first into something they dont know can succeed in this environment In my opinion it feels like people arent competing against each other rather they are competing against themselves to see how far they can grow Every single day you are working hard but you will improve a lot too,nan,nan,Software Engineer,Current Employee,Seattle WA,10/11/2019
5,informative and FACEBOOK is a platform where we can finally attain justice,FACEBOOK has done a lot particularly helping us attained justice creating a professional environment for those who aspire to work in both public and private sector When I was taking 30 unit teaching program I was given a privilege to enjoy studying for free and reaching out for our Professional mentors and colleaguesclassmates via FACEBOOK MESSENGER Overall Im giving a royal flash 10 points as the most OUTSTANDING SOCIAL MEDIA around the world,nan,nan,BloggerPrivate tutor Voluntary,Former Employee,Bacoor,5/11/2019
5,Great place to work,I had a great experience working at Facebook in Hyderabad India This was my first project and i learned a lot from my manager and peers I interacted with employees from all over the world,nan,nan,Business Analyst,Former Employee,Hyderabad,3/11/2019
4,Summary level diploma,Im working 56days per weeks I learn about how to manage time in work working in team and solving problem in line The management quite okay and friendly staff,nan,nan,TECHNICIAN,Former Employee,Petaling Jaya,1/11/2019
5,Great people and culture to work in,Everyday at work is a great time Majority of the people working at Facebook are easy to talk to and get along with All the food and benefits are a plus as well,nan,nan,IT Help Desk,Current Employee,Menlo Park CA,31/10/2019
5,Yes,THis is a great place to work excellent place loved everybit of it Man what a great place office is cool real cool people are real cool yes sir,nan,nan,Sales Director Business Development,Current Employee,San Mateo CA,31/10/2019
2,Free food is the only saving grace here,Accuracy is not an objective and the mentors never know as much as the employee I never figured out what the management culture was Info from top to bottom rarely got through The food was good healthy and free,nan,nan,Equipment Safety Engineer Contract,Current Employee,Redmond WA,30/10/2019
5,Highly Recommend working for Facebook,I have worked two other tech companies Facebook is the best option for nontech jobs Facebook pays in the top 90 of career field benefits are highly competitive,nan,nan,Site Lead Construction Project Manager,Former Employee,Altoona IA,28/10/2019
5,Productive and Highly Professional Workplace,Highly relied on Teamwork and Crossfunctional Contribution Facebook is a great place where your voice is heard and skills are considered in the best suit way of being applied in any project,nan,nan,Packaging Engineer,Current Employee,Menlo Park CA,24/10/2019
3,Productive workplace,You get to learn a lot of things on your personal and professional side of your life Work locations are fine and makes sure that you dont have any issue while you give your best for the company,nan,nan,Ads Integrity Analyst IC2,Former Employee,Hyderabad Telangana,24/10/2019
3,Fun workplace,The office environment is amazing fresh and young the days varied and the workload immense with long hours although you have amazing benefits not just salary With regards to work culture youll either love it or hate itits not for everyone,nan,nan,Team Assistant,Former Employee,London,23/10/2019
3,FB Culture is NOT for everyone,I was never setup to succeed from day 1 and team was not very supportive If youre experienced and worked in various environments it may be difficult to work in this type of culture long term,nan,nan,Sr Technical Recruiter,Current Employee,Menlo Park CA,14/10/2019
4,Eye opening Fun culture,I enjoyed working with people from all walks of life right in the heart of 42nd street You get to help people smile with a job like this I like making peoples day,nan,nan,Brand Ambassador and VR Rep,Former Employee,New York NY,14/10/2019
1,Not fun for the weak,Its a tough grind and youre pitted against the best of the best of the best Youre reminded of this at every turn and told to stay in line The pressure to perform is up to you,nan,nan,Client Solutions Manager,Former Employee,Los Angeles CA,12/10/2019
5,Awesome company,Would have never left if my contract hadnt expired was a wonderful place to work at every buddy really nice especially management would go back to work for them in a second,nan,nan,PorterMaintenance,Former Employee,Los Angeles CA,8/10/2019
4,Great place to work but moves quick and lots of management,Disclaimer I was a contractor here It was a great place to work in terms of culture and perks I had no problem with the work life balance which was mandated for me as a contractor My team and manager were nothing short of awesome and it was an incredible opportunity to learn from some of the brightest minds in the field of ARVR My only issue was with job advancement and security As a contractor you really dont get much of either and you are subject to dismissal at any time for no reason and you are up for renewal every 36 months,nan,nan,Research Assistant,Current Employee,Menlo Park CA,2/10/2019
3,i didnt work for facebook,well i guess i miss read what the question was i thought it said how did you hear about this job i just saw that you guys were hiring on facebook i didnt not work for facebook,nan,nan,kerley construction assistant,Former Employee,Ardmore OK,27/09/2019
5,Facebook,My time at Facebook was brief but very pleasant Everything was treated professionally and handled professionally The standards there were very high I just need more money,nan,nan,Corporate Security Officer,Current Employee,Eagle Mountain UT,27/09/2019
3,Contractors,Working as contractor means give up on work laws The intensity of work is not linear with the pay rate they use international students for their own benefits,nan,nan,VERTISYSTEM PDO Strategy Specialist,Current Employee,Sunnyvale CA,26/09/2019
4,Stressful but challenging,Its physically healthy but mentally unhealthy Lots of delicious food peers are good and easily go deal with code review process is strict Generally I will still recommend choose FaceBook as your first career company,nan,nan,Production Engineer,Former Employee,Menlo Park CA,25/09/2019
4,Good place,You learn a lot and grow a lot great job culture With roughly a quarter of the worlds population being a monthly active user Facebook users possess a wealth of combined knowledge For all the jawdropping comments from your wacky relatives there are useful tidbits of information from reasonable people,nan,nan,Data Center Facilities Manager,Current Employee,Altoona IA,17/09/2019
2,not so good,Was hard to keep life work balance there is too much politics and culture is generally not good much better culture in other place I would not recommend,nan,nan,Public Content Contractor,Former Employee,Mountain View CA,17/09/2019
5,Facebook is a great networking platforrm,Facebook allows you to work from home and while traveling they help promote your content teaches you how to become an entrepreneur build your followers also provides you with thousands of potential customers to network with,nan,nan,Content Creator Analytic Researcher,Current Employee,United States,16/09/2019
5,Work hard and play harder,9 hours of work was filled with BAU and fun activities such as pool competitions meet and greet and all the festivals were also celebrated with a lot of enthusiasm Food provided was provided 4 times ie breakfast lunch high tea and dinner and we also had a 24 hrs open pantry which had a variety of snacks and drinks,nan,nan,Analyst for Community Operations,Former Employee,Hyderabad,16/09/2019
5,Best company Ive ever worked for,Best company by far Ive ever worked for Facebook really knows how to treat thier employees Very nice and clean friendly environment Great hours pay perks and benefits,nan,nan,Technician II,Former Employee,Palo Alto CA,10/9/2019
4,productive and fun workplace,It was a dream to work at facebook If you can get in there totally do it Its very fastpaced exciting and challenging Top management changed while I was there so my experience differs from most but Id still say 99 of people there were loving their time,nan,nan,Studio Coordinator,Former Employee,Menlo Park CA,10/9/2019
5,Favoritism in Management but Great Place to Learn,Theres no structure in this job Goals are constantly changing and getting a good project completely depends on luck and if your manager likes you However this job is amazing to learn about project management and if you do get lucky its awesome seeing your projects on the news,nan,nan,Operations Analyst Level II,Current Employee,Austin TX,10/9/2019
5,Multicultural and fun to work,It was a very good experience The only problem was that my direct supervisor did not know how to handle the team therefore we had so many problems when he wanted to delivery any new information to the team,nan,nan,Community Operations Analyst,Former Employee,Dublin,10/9/2019
4,when the work place environment is peaceful and ecofriendly then work are not heavy load,I am a student by occupation I am learned many things from my workplace which is called the classroom and library of IIPS I am enjoying the whole day during the class period but in the last hour of class I felt very tired,nan,nan,Reviewer,Current Employee,Mumbai India,9/9/2019
3,a Cutthroat environment,The management and higherups are more concerned with saving their own butts and covering their own butts then treating their employees fairly they constantly lie to you or they create an environment of snitching everyone tells on each other and people undercut you to get you fired when youve done nothing wrong forget to turn in paperwork or forget that you checked in on a day off so when you come back youre in trouble because all the managers conveniently have forgotten that you warned them that you needed time off,nan,nan,Fiber Optic Technician,Current Employee,Los Lunas NM,8/9/2019
1,Do not waste your time,Facebook hires people through 2 contractors you first have to be with BCforward then Accenture If you do not fit the mold then youll never be Accenture Once you are at Accenture long enough then you have a chance to be in Facebooks social groups Accenture employees all hire their spouses or friends If you are not in their click you have no chance Merit based promotions do not exist Beware they do not like individual thinkers They want people who follow the group,nan,nan,Ad Content Coach Account Manager,Former Employee,Austin TX,27/08/2019
5,Good place to learn a lot and improve your knowledge,Full of very smart people that you can learn alot from them There are many opportunities to contribute and advance in the career Highly recommended workplace,nan,nan,Research Intern,Former Employee,Redmond WA,23/08/2019
4,A corporation in tech clothing,Be wary of the kool aid It is a great place if you are fine with long hours and a review system that has been outpaced by growth Typical days are filled with back to back meetings and it isn’t possible to keep work from overtaking personal time at home The majority of time can easily be spent reinventing the wheel due to constant change Management is focused on metrics which doesn’t leave much time for their direct reports Best advice for an IC is to be professional and keep your feelings out of it you’ll do great if you don’t burn yourself out Best advice for a manager is to roll with the “program” show up earlystay late and align with your leadership team Email is the primary form of communication and tasking but there are a multitude of tools and groups that you need to utilize in order to keep pace with communications and workload Be vigilant If you are passionate about your work this is not the ideal place but the perksbenefitsprestige are great The most enjoyable part of the job was being a part of something much larger than myself that was improving society I learned a great deal about people and life with all the tools I needed for success available The hardest part was watching a oncevisionary startup culture dissipate and realizing that it was now a corporate juggernaut,nan,nan,Manager,Former Employee,Menlo Park CA,21/08/2019
4,overall a great place to work,I actually work for Milestone a staffing company for FB We do have a lot of the perks simply because we work here though free breakfast and lunch provided,nan,nan,Logistics Lead,Current Employee,Forest City NC,20/08/2019
4,Nice working environment,PPL here are very talented and nice Working environment is good Learned a lot not only the tech part but also project management Overall personal skills improved a lot with the interactions with responsible and smart ppl,nan,nan,Product Data Specialist Contractor,Current Employee,Redmond WA,19/08/2019
5,Move Fast and Break Fast,Facebook accept failure at work so that why i move fast as compared with other companies It has less politics in the working env and encourage cross team delivery,nan,nan,Principal Security Engineer Lead,Current Employee,Hong Kong,15/08/2019
5,Facebook life is very productive,My two years with facebook were very beneficial and I got all the trainings needed and promoted twice there was always a place to grow but due to certain regulations and rules contractors are obliged to stop working after 24 months,nan,nan,TEAM LEAD Product Data Operations Specilist,Former Employee,Menlo Park CA,9/8/2019
5,very nice place to work,between the free shuttles and free food and very reasonable hours the job was quite nice I could have been challenged more but I think thats because they were between two very big projects and people were a little burnt out at the time All in all it was nice and I would be happy to go back,nan,nan,Contractor Creative Director,Former Employee,Menlo Park CA,1/8/2019
5,Good,Very Good place to work I learned alot The hardest part of the job was that every body was smart Good equipment Place to learn good compensation,nan,nan,Postdoctoral Researcher,Former Employee,Redmond WA,30/07/2019
5,Very Silent Environment but Can learn a lot about the design progression,Zanish can learn a lot of tenders quotation technical drawing documentation and more about residential commercial factory and more also will know the material,nan,nan,Interior Designer,Current Employee,Kuala Lumpur,28/07/2019
5,Excellent,Fantastic people and work culture together with environment Very interesting product Workplace by Facebook I was working with A lot of trainings,nan,nan,TECHNICAL SUPPORT EXECUTIVE CPL onsite Facebook,Former Employee,Dublin,25/07/2019
3,Nice place to work,I am currently working for Facebooks vendor therefore we did not entitle the entire benefits or privileges from Facebook Teledirect is a nice employer I learnt a lot for 2 years in this place,nan,nan,APAC Account Specialist Marketing Expert,Current Employee,Bedok,21/07/2019
5,Productive and fun,Great opportunity to build meet great people and have at the same time with a ton of learning experiences Hardest part of the job is adapting to the constant change but becomes second nature with time,nan,nan,Product Data Analyst,Current Employee,Mountain View CA,15/07/2019
3,best of consulting,dynamic environment fun to work diversity and inclusion team oriented great for new joiner NCGs grow with your team cutting edge technology creative place for new ideas,nan,nan,Sr Procurement Operations Program Manager,Current Employee,Menlo Park CA,10/7/2019
4,Was not officially employed by facebook,not officially employed by facebook I am a mod and a mentor on a few pages on facebook I direct message and walk people through tech help and tips for their computers,nan,nan,IT Mentor,Former Employee,Columbus OH,9/7/2019
4,Fun place to work,Overall great experience very limited space for minorities to grow within the company the atmosphere was very safe great places to eat and have meetings,nan,nan,Transportation Trainer Analysis,Current Employee,Menlo Park CA,28/06/2019
5,Nice tech company,one can learn a great deal about the latest and greatest technologies working at Facebook THe managers unlike other companies are also very technical This helps associates to easily convey ideas across,nan,nan,Software Engineer I,Current Employee,San Francisco CA,24/06/2019
5,An amazing place to learn and grow,Facebook is an incredibly unique place to work As an engineer you will be empowered to drive huge change without the typical redtape and bureaucracy typical of a company this size You will have the freedom to work the way that works for you and the flexibility to work on the teams and projects that interest you On top of it all the pay is simply unmatched and you can feel properly compensated for the work that you do,nan,nan,Software Engineer,Current Employee,Menlo Park CA,20/06/2019
4,It is quiet useful place to grow personnal online business,Facebook has provided me with the facility to earn money online Facebook Pages that I have made are one of the main sources of money I earn money not a lot but a little because I did not use those pages as a permanent source of income It was part time Facebook is a best platform for Affiliate Marketing and I am experienced in it,nan,nan,Facebook Marketting,Current Employee,Lahore,18/06/2019
4,Grew too fast,Great benefits but grew way too fast Going from small company to large in 2 years they didn’t have the right leadership in place Too much time wasted on performance reviews pulse surveys twice a year that caused a lot of anxiety tension with new new managers employees,nan,nan,People Operations Manager,Former Employee,Austin TX,17/06/2019
5,Very Fun,Working for Facebook was a very fun experience and has taught me a lot of things when it comes to production and how I can always up my level and make it better in whatever way that is I just wished they gave more attention and helped out when there was a technical difficulty with the software and being black listed for no reason that admins couldnt figure out But nerveless it was a fun and entertaining experience,nan,nan,Content Creator,Former Employee,Menlo Park CA,7/6/2019
5,Great coworkers in a mission driven company,Great work environment Very busy times balanced with some quieter times to work on passion projects or projects to improve process Balance is encouraged work hard and play hard Company sponsored events are always over the top and a great way to get to spend time with your team outside of the office,nan,nan,Recruiting Coordinator,Current Employee,Austin TX,31/05/2019
5,The best company to work,The best company to work in the world its not important what department you will apply the company employees managers culture office everything it will be an amazing experience,nan,nan,Coordenadora de Eventos e Treinamentos Latam,Former Employee,São Paulo SP,30/05/2019
4,Free food great team to work with,If your FTE life is good but if your contingent worker you are a 2 class citizen Only at FRC At other locations not the case everyone is treated the same focused on working together to achieve daily goals,nan,nan,Foreman,Current Employee,Forest City NC,25/05/2019
3,Pretty good,I love the kids I watch they are loving and easy and they are not rude they don’t push to stay up late and just do what they would do if their mother was there and that’s what I like about it,nan,nan,BabysitterNanny,Former Employee,Victorville CA,21/05/2019
4,most enjoyable part,Work hours were very flexible i could work when i wanted to and where i wanted to Food was provided but if I was looking for something else I easily could go to a different restaurant,nan,nan,Advertising Manager,Former Employee,Mission Viejo CA,20/05/2019
3,productive,fast pace company in a very diverse environment food and drinks all are provided for employees and guests safe working area with excellent security team,nan,nan,Line CookPrep Cook,Current Employee,Menlo Park CA,13/05/2019
5,Enjoy it if you can,Facebook is the perfect storm of noble intentions without know how The core Facebook business is top notch and probably world class but if you work for a support unit such as infrastructure you will be working with people that hired you but dont understand your specialty and dont respect the profession your specialty is based off At times the folks doing something special seem to be reinventing perfectly good round wheels After driving around with square wheels or triangle wheels for a while you can eventually demonstrate to management that round ones are a new way to standardize rolling and it can be stylish too I dont necessarily care for the company competing for a week night with my family each week either they have team events with booze and such that arent my cup of tea i like to go to work and then go home not feel pressured that im not drinking enough with people i work with,nan,nan,Program Manager,Current Employee,Menlo Park CA,4/5/2019
4,great place,I was there very early on and got to do some cool things The company has grown quite a bit and the culture has changed as well This is to be expected,nan,nan,Technical Sourcing ManagerOperations Manager,Former Employee,Menlo Park CA,24/04/2019
5,Very Good and secure company to work with,Well I love my Working experience with Facebook as they give flexible hours to work and very good Feedback and support and indeed a good Salary at the end of the month,nan,nan,Social media Evaluator,Current Employee,Freelancing,24/04/2019
5,Different game when youre a contractor,I worked as a public content moderator at Facebook and though it was my first job working in the tech industry it was tough You are still given free mealt and free access to the kitchen however there are no clear leadership and we were treated as a dispensable goods,nan,nan,Public Content Moderator,Former Employee,Mountain View CA,23/04/2019
5,Great place to work,By far the best place for my work style I thrive on the fast pase hardworking go getting attitude Ive had the pleasure of being on teams with great communication,nan,nan,Hardware EPM Coordinator,Current Employee,Menlo Park CA,16/04/2019
5,Proud to work at Facebook,Getting hired at Facebook has been the highlight of my career Its hard to get in but once youre an employee you know why They are very generous and take care of their people The mission is clear and the culture is fun People work well together and respect each other Facebook is very big on treating everyone the same I feel very blessed to be doing the type of work I enjoy at a place that has a global impact and is a household name Its a great place to be and I plan on staying as long as they will have me,nan,nan,Project Manager,Current Employee,Washington DC,5/4/2019
5,Great place to work,Great place to work Free breakfast lunch and dinner Free snacks and various beverages Everyone is friendly and happy Much different than my last workplace The people here genuinely enjoy their jobs,nan,nan,Analyst,Current Employee,Austin TX,5/4/2019
4,Great Culture and Work Environment,Facebook offers a great work environment Great management structure with plenty of training to set you up for success Team leads communicate well and there are dailyweekly meetings and huddles so you know exactly what is expected of you However to a certain degree you may lose your job if you are not holding up to their metrics and standards in the position I held in Client Support Overall the morale was high and I enjoyed working with the people there,nan,nan,Senior Process Executive,Former Employee,Austin TX,1/4/2019
5,Muy buen trabajo pero sacrificado,Catalan Speaking Community Manager mf Overview of tasks • Screen and review reported Spanish social media content according to guidelines • Research prevent and solve challenges related to accounts • Contents involved can contain graphic images or offensive content,nan,nan,Content Manager,Former Employee,Barcelona Barcelona provincia,27/03/2019
4,Fun work environment,Great place to work at and the people are great all around Learned a lot at my time working on site at Facebook if you have a chance to work at Facebook you will not regret it,nan,nan,Senior Analyst Network Services Procurement,Former Employee,Menlo Park CA,19/03/2019
4,Wonderful Company,Facebook is a wonderful company to work for The mission truly serves as the north star for all orgs products and services Over the last few years its become more bureaucratic but still has a strong culture and wonderful benefits and resources,nan,nan,Client Solutions Manager,Current Employee,Austin TX,17/03/2019
1,Shocking Experience,I had the worst experience of my working life during my short stay at Facebook in Dublin My boss basically told me that I was worse than useless after only 3 weeks in the role I ended up in counselling days later on the plus side my medical insurance covered the cost Maybe I just got unlucky with the line manager that I ended up with I would like to think this particular person has now had some training in people management skills I am finally back to the confident person that I used to be This should never happen I am absolutely gobsmacked that it was allowed to happen at Facebook,nan,nan,Executive Assistant,Former Employee,Dublin,11/3/2019
4,Facebook,The overall Facebook culture is great the flexibility and the perks the company provides to its employees can’t be matched with another company in the bay area Very well diverse company and all are accepted and honored for their choices of life If there is one thing I would like to point out is the way people are treated based on their employment status There is a noticeable division of treatment between contingent workers and full timers Contingent workers are treated as secondclass citizens The division in employment status is obvious and standard across the company,nan,nan,Project Manager,Former Employee,Menlo Park CA,3/3/2019
4,Cool art scene,One of my favorite things about Facebook was the Artists In Residence When Id get mentally stuck with my work it was always nice to be able to go take a break and look at the art displays around campus It often lead me to innovative solutions,nan,nan,Sourcer,Former Employee,Menlo Park CA,22/02/2019
3,Working at Facebook,Working at Facebook as a security gaurd was fun The buildings are very interesting modern and cool to look at The actual Facebook employees are very outgoing and fun to interact with The management for the actual security company is my reason for leaving,nan,nan,Uniformed Security Specialist,Current Employee,Portland OR 97239,21/02/2019
5,Great opportunities,Room for improvement Learned great social skills Free food Multicultural Friendly workplace Managers are always there to back you up Coworkers are always fun to work with Enjoyable part of facebook is the inside equipment in the multiple campuses on site Over all facebook is a great place to work,nan,nan,Valet Parking Attendant Facebook,Former Employee,Menlo Park CA,17/02/2019
5,Great place to work,Company cares a great deal about their employees managers truly care about their team and their growth You are surrounded by the smartest and brightest people Very collaborative and quick paced team goals and problems are constantly changing so you have to be flexible,nan,nan,Internal Solutions Engineer,Former Employee,Austin TX,12/2/2019
5,Loved working there,Great place to work Mostly friendly Fast paced job Manager door is always open Provided breakfast lunch and dinner and free snacks and drinks as well as a gym in building,nan,nan,contract employee,Former Employee,Austin TX,11/2/2019
5,Great place,The benefits for working at a company like this are amazing they provide so many awesome opportunities Culture is great diversity is great Would work here again,nan,nan,Enterprise Support Tech,Current Employee,Menlo Park CA,11/2/2019
1,Lesson Learned,Relocated for this position was not worth it cost of living out weights what I make have a family to support so unable to do both my job and provide a balance at home great job for people early in their HR career but not for someone that is midlevel and want to move up You have too much experience to fight the battles that need to be fought FB is about 10 years away from being a great company for all Not ready to wait around to find out,nan,nan,HR Project Manager,Current Employee,Menlo Park CA,10/2/2019
