Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
4,Great work experience,Ive learned more about electrical troubleshooting and mechanics than I ever would have learned in school The team I work with is extremely helpful and willing to teach me so that I can thrive in being the best at what I do,nan,nan,Dry Etch Maintenance Technician,Current Employee,Temecula CA,26/02/2020
4,Great worklife balance,Great company and great people but difficult to move within company Learn alot about power managemen devices and lots of training opportunties Workplace culture is casual Sometimes a bit too bureaucratic,nan,nan,Technical Product Manager,Current Employee,El Segundo CA,26/02/2020
4,Great company to work for,Great company to work for as far as benefits and employee morale Usually a fastpaced company when the work is available Management will pull every string imaginable to keep their employees More slowdowns than anything Unfortunately my strong work ethic was destroying my overall moral of feeling productive due to the lack of production I would highly recommend this company if your work ethic consist of working at 100 then slowing down to long intervals of long slow hours with zero work Due to the awesome management securing jobs the constant shutdowns will financially hit you I made great friends here so the familyoriented concepts truly exist with Infineon Technologies Awesome company to work for,nan,nan,Infineon Technologies Technical Specialist III,Former Employee,Mesa AZ,19/02/2020
4,Productive towards my work,the job makes me productive towards my job as my passion during my freetime this job makes me learned about the formality of other country such as german company,nan,nan,Operator,Current Employee,Melaka,10/02/2020
5,Good company,Very good companygood salaryvery good management Very enjoyable n easy jobi have 5 years experiencehave company transportallowance have,nan,nan,Machine operator,Former Employee,Melaka,08/02/2020
3,Decent job stability and benefits,Working here is decent and the people are alright The benefits and the hob stability are the things that make people stay at the company for a very long time,Variable bonuses,12 hour shifts,Line Technician,Former Employee,Kallang,11/03/2022
4,great worklife balance,With the right manager and colleagues it is enjoyable to work at Infineon I would not hesitate to go back again HR team is great managers are supportive,flexibility worklife balance supportive management,sometimes could be more efficient,Sr Product Engineer,Former Employee,Munich,04/02/2020
5,Friendly challengingInnovative and professional workplace,Infineon is a positive workplace consists of employees who enjoy and are passionate about their work The company encourage worklife balance which is very helpful particularly for a family man like me Management support is a common practice but also supports employee empowerment specially in project management A typical day in the job is challenging and at the same time enjoyable as my colleagues are very friendly helpful and professional in their field of jobsProfessional Development is also a good practice that I raved about as training and workshop are provided to improve employees skills The most enjoyable part of my job was Teamwork Project execution is fun because project team are very professional and skillful,nan,nan,Project Manager,Current Employee,Singapore,21/01/2020
5,Operator quality final clearance,Untuk menambah pengalaman barusuasana dalam infineon amat selesa dan besarsetiap tahun operator akan diberikan benefit bonuskomunikasi antara pekrja dan supervisor amat baik,nan,nan,Operator,Former Employee,batu berendam,20/01/2020
5,Good working environment,Infineon is a good company for people that seeking to work full time job as part of the company working assembly job I can see that the company really focusing on employees safety also making sure employees have a fair good working environment,nan,nan,Work assembler,Current Employee,San Jose CA,19/01/2020
4,Good people to work with,A typical day was working with other engineers to solve interesting and complex problems related to Cellular Base Station amplifiers The people are friendly and there is a supportive team environment,nan,nan,RD Lab Management and RF Design Engineer,Former Employee,Morgan Hill CA,18/01/2020
2,Great Environment Wonderful Colleagues and Terrible ManagersTeam Leaders,Pros Healthy and positive work environment Great team spirit Excellent WorkLife Balance Cons depends on your location and type of contract but trainees have no benefits whatsoever and are grossly underpaid Management is usually very incompetent and has no interpersonal skills whatsoever This is mostly due to the fact they are usually promoted on the basis of seniority and not merit or skill Even if you go the extra mile to achieve all your targets and get involved in different projects and initiatives dont expect your Team Leader to praise you or to give you any recognition for your efforts The lack of encouragement and support is extremely disheartening In short If youre looking for a company that values its employees and your work better look elsewhere,nan,nan,Hr,Former Employee,Maia,16/01/2020
4,Good workplace,Good workplace nice environment good culture well management I wish that am able to learn more knowledge from this field others fresh field and contribute my passion on the new job Thank you,nan,nan,Reliability Product Test Equipment Engineer,Former Employee,Malaysia,15/01/2020
5,Great place ro work,Overall are great in Infineon Technologies Kulim 1 Flexible time 2 Great environment 3 Good in management 4 Great place to learn and build skills 5 Helpful staff,nan,nan,ENGINEER,Current Employee,FM Department,14/01/2020
4,If this location wasn’t closing,My time here has been very rewarding and I could see a great deal of growth for anyone not afraid to work if it wasn’t sadly closing this location soon,nan,nan,Wafer Fab Operator,Current Employee,Temecula CA,14/01/2020
4,Interesting and Fruitful,I would report to work as usual and get my daily task from my superior I learned powershell during my training and it was really easy to use It was not hard for me to adapt as the environment and my colleagues were very welcoming I would really go back to kick start my career if given the chance,nan,nan,Security EngineerIntern,Former Employee,Melacca,08/01/2020
5,Good pay and benefits,Pay there interns well I have learned quite a bit at the internship They give good benefits Everyone I have met has been very nice they are a diverse company,nan,nan,PURCHASING INTERN,Current Employee,Leominster MA,03/01/2020
4,Productive,This company has life balance good compensations and benefits job culture job security and good management Good work environment I highly recommend to work in this company,nan,nan,Purchasing Manager,Former Employee,Tijauna Mexico,03/01/2020
4,Good leader create good working enviroment,Having a good leader in a team is such a bless It create a good career growth smooth task execution and the pressure been share equally The system provided by Infineon is very user friendly,nan,nan,Graduate Technical Trainee Program MAINTENANCE,Former Employee,Kulim,02/01/2020
4,Easy work with fun people,Would continue to work here if the base pay and raises we more fare to everyone This company is plagued with politics favoritism and rude attitudes from people with higher office salaries,nan,nan,Shipping and Receiving Lead,Current Employee,Mesa AZ,11/12/2019
5,Productive and fun work place,Productive and fun work place Work life balance very well Many social activities and outdoor games Yearly once arrange team building to share our team issue,nan,nan,Engineering SpecialistFinal Testing,Current Employee,Singapore,08/12/2019
5,Great and clean work environment,This is a great place to work The environment is a clean room The shifts were 12 hours but you only worked 34 days a week Learned so much about machine production here,nan,nan,Epi Reactor Operator,Former Employee,Mesa AZ,04/12/2019
4,Great place to work,1 Great worklife balance for employees with families 2 Working culture is superb and very collaborative 3 Young working professionals will find the environment and progression as slowpaced 4 Average benefits ordered in terms of my own satisfaction rate 1 means best,nan,nan,Analyst,Current Employee,8 Kallang Sector,03/12/2019
5,ExampleGreat work place,Infineon has a very good working culture A highlevel worklife balance A great place to learn and build your career Mentors and managers are especially very supportive,nan,nan,Functional verification and Methodology Intern,Current Employee,Munich Germany,29/11/2019
3,Good Working place,A nice environment and wellexperienced team members who help us in growing in the career path Well structured in the way organisation works and very productive,nan,nan,Internship,Current Employee,Singapore,28/11/2019
5,Melaksanakan prinsip kualiti ‘ZERO DEFECT’,Bekerja dalam satu kumpulan dengan kerjasama antara satu sama lainMengutamakan kualiti kerja yang dilaksanakanBertindak sebagai pendokong yang berkualiti dalam bidang yang dipertanggungjawabkanSetiap kerja yang dilakukan mengikut prosedur syarikatSepanjang saya bekerja di syarikat infineon banyak benefit diberikan kepada pekerja,nan,nan,Production Technician,Former Employee,Melacca,26/11/2019
3,Decent job stability and benefits,Working here is decent and the people are alright The benefits and the hob stability are the things that make people stay at the company for a very long time,Variable bonuses,12 hour shifts,Line Technician,Former Employee,Kallang,11/03/2022
1,Mangement is sucks,There is no good trainig department There is no good benifts There is no appreciate at work Too much favouritism at work There is no good communication at work,nan,nan,Manufacturing Technician,Current Employee,Mesa AZ,24/11/2019
3,Lots of favoritism catering to the younger employees,Company with good benefits advancement only to the younger Operators lot of favoritism and not equal opportunity for advancement to level up and promote unless you have the right supervisor Sadly lacking integrity in the work place,nan,nan,Manufacturing Operator level 2,Current Employee,Mesa AZ,23/11/2019
5,Challenging,Competitive and stressful environment you will not succeed if you are slow and you will need to always have a hunger for knowledge on the other hand the company provides many benefits,nan,nan,Support Molding Maintenance Engineer,Former Employee,Melacca,22/11/2019
2,Stressfull and its situated really far away from univercity,A typical day starts from 10 am and ends to 19 pm There I learned about their projects and security standards I especially consolidated my previous knowledge by working at testing their projects Its worth mentioning that their business model is based on working especially with undergraduate students,nan,nan,Analyst Programmer,Former Employee,Bucharest,21/11/2019
3,team work paid less,work more pay less manager and supervisor are not friendly not pay good wages short lunch time good team works training ok work more pay less,nan,nan,TECHNICIAN ASSISTANT,Current Employee,San Jose CA,17/11/2019
4,rasis,good at medival benefitsgot many facilitiesgood place for work long timegood environment and place rasis superior that me get bored and quit the job,nan,nan,operator,Former Employee,batu berendam,14/11/2019
5,Productive workplace,I t was a great experience working for Infineon I liked the surroundings the team I worked with and the flexibility the job had A very productive and fun workplace with lots of benefits,nan,nan,CALIBRATION LABOROATORY,Former Employee,Villach Stadt K,13/11/2019
1,Decent company bad managment,Infineon has all the tools it needs to help employees but management has its own agendas and they arent help the employee its help themselves there is a very noticeable separation between management and the average employee and it is to bad because I wouldnt call the company bad just the management teams in place and because the corporate office is so far away I believe the corporate office is in the dark because the onsite HR person if you can call her that since she is only onsite twice a week is on the management side of the fence,nan,nan,employee,Current Employee,Mesa AZ,10/11/2019
4,Highly Technically Competitive Job,Good opportunities to learn new technologies Technical experts available for discussion Excellent top management and friendly HR Good office location,nan,nan,Member Technical Staff,Former Employee,Bangalore Karnataka,07/11/2019
3,Good work culture and environment,Good environment excellent place to work and grow in career Professionally managed multi national company with multi disciplinary roles Internships and Freshers encouraged,nan,nan,Staff Engineer Package Technology Innovation,Current Employee,Singapore,07/11/2019
2,Never join as contract,Never agree to be employed as contract the pay is hopeless and the work is more than the permanent staff minus the benefits will always be treated as outsiders,nan,nan,Ex employee,Former Employee,168 kw,06/11/2019
3,Good benefits but Lots of politics,Presently I am working at Infineon Technologies as an Engineer Even though it can be really tough sometimes and have to work late and come in weekends occasionally I learned alot and it was such an enriching experience I learned how about my process the systematics of a company how to interact with people professionally how to negotiate with difficult demands what is important and must be strictly followed what is less important and require less attentionI certainly loved it and did not regret ever coming in for all the overtime In my present job I work for a very large organization and sometimes there can be quite some politics involved Sometimes I have to be really careful of what I say and find myself withholding some information due to fear that they may use it against me I would prefer if there was less politics and I can be more honest in the workplace,nan,nan,Engineer,Current Employee,Melaka MY,31/10/2019
4,Productive workplace,Infineon Technologies is one of international factories where produce semiconductor product The salary are little high and enough for my cost living,nan,nan,Operator,Former Employee,Melacca,22/10/2019
4,Great Place To Work,Every morning need attend meting with my manager then i have meting with my supervisor for daily target problem to solve product need followup and etc I learn how to manage people closely Workplace culture in Infineon thatwe need work together closely to solve problem and to hit daily weekly and monthly output target the important things is Quality The hardest part of the job is how to communicate with foreign worker The enjoyable part of the job is we will have dinner and celebrate together with our workers if achieve target or anything make benefit to department,nan,nan,SupervisorTeam Lead,Former Employee,Melaka,20/10/2019
4,Sistematic work place and great place to work,Every morning need attend meting with my manager then i have meting with my supervisor for daily target problem to solve product need followup and etc I learn how to manage people closely Workplace culture in Infineon thatwe need work together closely to solve problem and to hit daily weekly and monthly output target the important things is Quality The hardest part of the job is how to communicate with foreign worker The enjoyable part of the job is we will have dinner and celebrate together with our workers if achieve target or anything make benefit to department,nan,nan,Line Planner,Former Employee,Melaka,20/10/2019
3,Very good company,Very good company to work in best practices work under pressure,nan,nan,Second Level Support Specialist Junior Developer,Former Employee,Second Level Support Specialist Junior Developer,18/10/2019
5,Flexible Working Hours,My personal experienced working at Infineon Technologies melaka for 4 Months on the job training was wonderful The working environment so fun My Superior was really helpful and teach me a lot,nan,nan,Radiation Safety Trainee,Former Employee,Melaka City,17/10/2019
4,Good,Environment was good coworkers were friendly safe area,nan,nan,Customer Service for billing and sales,Former Employee,Temecula CA,11/10/2019
3,End contract this coming december,Salary now are not enough to support family in the Philippines But id love to work therespecially the people around mei really feel comfortable in my job here,nan,nan,Operation specialist,Former Employee,Kulim high tech,09/10/2019
5,A great place to grow as a person and as a team,Everyone in the company is fun and easygoing Work is quite tough but the environment is great Learned a lot as a student trainee there about the work flow and skills,nan,nan,Internship,Former Employee,Melaka,07/10/2019
3,Decent job stability and benefits,Working here is decent and the people are alright The benefits and the hob stability are the things that make people stay at the company for a very long time,Variable bonuses,12 hour shifts,Line Technician,Former Employee,Kallang,11/03/2022
4,Very rewarding in higher positions,A very good place to work if you like to constantly be moving However management can be a little to preoccupied with the job and neglect the needs of the employee,nan,nan,ENGINEERING EQUIPMENT TEST TECHNICIAN,Current Employee,Temecula CA,25/09/2019
1,Nothing much to share,depending on your boss if ok your life would be better else you will living like hurmm even you struggle to much to achieve teamdept goal but no appreciation overall its very subjective for benefits all good,nan,nan,system engineer,Current Employee,Melaka City,24/09/2019
4,Interesting and fun,Infineon is a company many things you learn Make more friends of different nationality Have benefits and bonuses Every year have increasing of salary,nan,nan,Operation Specialist,Former Employee,Kulim kedah Malaysia,24/09/2019
5,The Company cares for its employees and it is a great place to work,The company is profitable All the employees work for the common good of the company The company is TS16949 and ISO certified The company cares for its employees and it is a great place to work,nan,nan,Manager,Current Employee,168 Kallang Way,22/09/2019
5,A good place to gain more experience,Infineon was so great place to work with as the employees were so enthusiasm in helping and guiding me The most enjoyable part was the friendly colleagues they make my internship fun and enjoy,nan,nan,Production Support Engineer,Former Employee,Melaka,22/09/2019
4,Fun and productive place to work,I was a intern in the post silicon validation team in Bangalore Here the work is interesting along with fun and a very good work life balance Lot of fun activities are going on every few days The management is also good along with the staff,nan,nan,Intern,Former Employee,Bangalore Karnataka,12/09/2019
4,nice place to work,friendly colleagues to work with always get great support manager very good environmentvery challenging during working Management will provide brand new computer to work more efficient,nan,nan,desktop engineer,Current Employee,kulim,09/09/2019
4,average,Infineon is a great place to work employees and employers arr friendly workplace is good I learned how to properly handles stress and pressure at work because of willingness to attain goals hardest part is that currently no overtime allowed,nan,nan,Wafer Fabrication Specialist,Current Employee,Kulim,07/09/2019
4,Reasble good place to work,Management was good then political change for another manager who was horrible Lots of training many conference calls good if you are good at a political environment,nan,nan,Field Applications Engineer,Current Employee,Northeast region,07/09/2019
4,Tough and good for learning but lots of politics,Very established company with a robust system Good salary benefits and job security However this is a big company with over 8000 employees in 1 plant With so many employees it is hard to get noticed and politics is quite prevalent Some employees have resorted to back stabbing in order to progress in there career,nan,nan,Engineer,Current Employee,Melaka MY,05/09/2019
5,Good working environment,Basically this company does not only provide good environment to work but they acknowledge and pay you well for each work you do They have so many benefits including medical and travelling as well,nan,nan,Operations Technician,Former Employee,Melaka,26/08/2019
5,Excellent Company,Good company take care of employee benefits wellness well and care for environment and charity well too Can be best place to work company sure still have room for improvement especially Local Asia Management,nan,nan,Head of Asia Pacific Region Quality Management,Former Employee,Singapore,15/08/2019
4,Lots of friendly people there,My shift was from 8 to 5 or 9 to 6 which ever was needed Over the course of the 17 years I worked there I work all of the shifts I learned all aspects of failure analysis I learned delayering decapsulation crosssections I used microscopes and SEMs Management was good The culture was also good The hardest part of the job getting participation in the Five S system The most enjoyable part of the job was working on the FETs and ICs,nan,nan,Failure Analysis technician,Former Employee,Temecula CA,13/08/2019
4,Fun workplace,Great place to build your career work life balance friendly environment and great salarybenefits The hard part is communicating always in their subcon,nan,nan,DATA ANALYST,Former Employee,Alabang,01/08/2019
4,The manager has trusted for the employee to do the work without micromanaging,I love to work there with the great environment and friendly coworkers I would recommend to work there Regards to benefits I believe it is good and fair to the employees,nan,nan,Senior Tax Analyst,Former Employee,Milpitas CA,24/07/2019
5,Security Officer,Infinion is one of the places one looks forward working atall employees are helpful and friendly I have learned what is required as far as the procedures of the bldg I have also did some shippingreceivinggreeting the clients new and current in a professional and friendly mannerThe management is very helpful also passing out badges to visiting clients,nan,nan,Allied Universal Security Officer,Current Employee,Livonia MI,19/07/2019
4,Great place to work but not enough money,I look forward to going to work Coworkers are great In just the few years I have been here my work has doubled yet never a raise Or not a truly noticeable one In my position at work my attendance is vital Yet I feel Im not being compensated substantial enough,nan,nan,Material handler in shipping and receiving,Current Employee,Mesa AZ,16/07/2019
5,Infineon is a great place to work,Infineon is an Austrian based company who believes in investing in its newly acquired talent by send ing the new employee where ever needed to get the specific knowledge about the product and its use in applications This is followed by yearly refreshers M anagement is very likable and fair Promotion is based upon abilities anbd not personalities Get the job done correctly and on schedule and you are in phase with the company,nan,nan,Field Applications Engineer,Former Employee,Milpitas CA,16/07/2019
3,Reading book,Good in stamina and full energy Excellent written and verbal communication skill Highly organised efficient Very particular in achieving good result,nan,nan,Operator,Former Employee,Melaka City,08/07/2019
4,Productive and fun workplace,Had an enjoyable time at Infineon as an intern Fun environment as there are alot of interns there and you get to mingle around with them and make friends Flexible working hours Learnt many things along the way with friendly colleagues from the department,nan,nan,Product Test Engineer Intern,Former Employee,Singapore,04/07/2019
3,Decent job stability and benefits,Working here is decent and the people are alright The benefits and the hob stability are the things that make people stay at the company for a very long time,Variable bonuses,12 hour shifts,Line Technician,Former Employee,Kallang,11/03/2022
5,Awesome company to work for,Simply superb company to work for I have spent almost 10 years and got the chance to work on most of frameworks You will get easily recognized for your work,Work life balance and competitive salary,Nothing specific,Technical Staff,Former Employee,Bengaluru Karnataka,03/07/2019
4,TCompany merges affected my career,Due to company merges my career was deeply affected Management hide some deep issues prior the merges that caused a financil crisis in my division New mnagement was not willing to listenfix underline issues and prefer the parent company employees over the merged company This cused major laid offs due to managemeant inadecquencies to react in a timely manner despite our recommendtions,Technology Market Leader,Merger caused massive laid offs and financial crisis,Business Manager,Former Employee,Temecula CA,02/07/2019
4,Productive and secure working place,I love working in this company because the environment is safe and it has a very good facility The company also take a very serious concern about workers health There are many activities that were held by the company in order to make workers having some fun and enjoyable memories,nan,nan,operator,Former Employee,malacca,30/06/2019
2,Not a fun place to work due to poor political working enviroment,Working at Infineon was a fun experience There were device prediction models to simulate to shorten design cycle It is very helpful to compare simulation results and actual test bench measurements,nan,nan,Senior RF Product Design Engineer,Former Employee,Morgan Hill CA,24/06/2019
4,Good big corporation some departments are great,If they weren’t going to close down the facility in 12 years it would be a great place to work Over 600 people are going to be laid off Out of 750 they said 150 or less will stay onboard Mostly design and markingsales Facility is very old but well maintained My supervisor was great Some BS drama with some sections as is typical in such a large place,nan,nan,Reliability Technician,Former Employee,Temecula CA,21/06/2019
5,Good,This is only change of environment for my carrier growth and I feel this is the time for meI will do my best to fulfill the KPI assigned to meLook forward for good news,nan,nan,Production planning,Current Employee,Melaka,16/06/2019
1,Management words does not match actions,Was told quality counts but only care about quantity Production and maintenance leads are “good ole boys” performance and hard work means nothing except that you’ll be the one doing all the work while the long timers good ole boys get to do nothing but eat sleep surf internetwatch movies And these good ole boys will disrespect you belittle you rude think they’re better than you NOT a fun place to go to work They give free coffee random donuts and cakes and thinks this makes it a great place to work,nan,nan,Production Worker,Former Employee,Mesa AZ,16/06/2019
4,Well worth it even if a temp,From the day you have orientation you’re treated as if you’re a permanent member of the company Very relaxed They actually care about all their employees Very flexible and very understanding,nan,nan,Tester,Current Employee,Leominster MA,13/06/2019
5,Enjoy to work with infineon,One of the best company I work for a long time friendly coworker a lof of help People friendly and very cooperate The boss is helping when you are in trouble,nan,nan,Engineer technician,Former Employee,Morgan Hill CA,11/06/2019
2,Dead end job,Was promised advancement in the company took the most difficult certifications and got next to nothing They use you up and take advantage of you All about numbers and beating the other shifts Pay for what you do is not worth it,nan,nan,Operator III,Current Employee,Temecula CA,22/05/2019
5,Great place motivational driven people,Fast paced environment Lots to learn Everyone is helpful and encourages everyone to learn and strive to be the best they can be Management can use a little work but overall great people Hardest part of the job would be getting used to different types of work ethics and personalities surrounding you,nan,nan,RELIABILIY OPERATOR,Current Employee,Temecula CA,24/04/2019
5,good company,The expression day job is often used for a job one works in order to make ends meet while performing lowpaying or nonpaying work in their preferred vocation Archetypal examples of this are the woman who works as a waitress her day job while she tries to become an actress and the professional athlete who works as a laborer in the off season because he is currently only able to make the roster of a semiprofessional team While many people do hold a fulltime occupation day job specifically refers to those who hold the position solely to pay living expenses so they can pursue through low paying entry work the job they really want which may also be during the day The phrase strongly implies that the day job would be quit if only the real vocation paid a living wage The phrase dont quit your day job is a humorous response to a poor or mediocre performance not up to professional caliber The phrase implies that the performer is not talented enough in that activity to be able to make a career out of it,nan,nan,graphic designer,Current Employee,Melaka,24/04/2019
5,Flexible,Great workplace good colleagues high product mix cyclical business fixed bonus less travel semiconductors mainly for industrial and automotive MGMT is stable,nan,nan,Product Engineering Manager,Former Employee,Kulim,09/04/2019
5,Mightve been the best job Ive had,I lessened a lot at Infineon Technologies It was my first picking job I also packed and shipped customer orders I learned how to ship customer products via UPS and FedEx through UPSFedEx automated programs I dealt with international customers Had to leave Infineon Technologies moved production back to its home country in Germany,nan,nan,Warehouse Tech,Former Employee,Lebanon NJ,03/04/2019
5,Good company,Fun workplace good benefits friendly and helpful coworkers Great management good remunerations provide training for staffs Take care of staffs welfare,nan,nan,TECHNICIAN,Former Employee,Melaka,01/04/2019
4,Nice palce to work,Friendly atmosphere Quality checks Product inspections Make sure the workers are following the instructions and produceing the highest quality products,nan,nan,Quality Inspector,Former Employee,Pest,27/03/2019
5,Good place to work with the right shift,A typical day at work starts immediately as you enter the cleanroom While there you will be working constantly as there is little to no downtime However there are two paid thirty minute breaks and one unpaid 45 minute lunch Working here has taught me great time and risk management skills as well as the ability to train others in my line of work so that they can go about their daily duties more effectively Management here is good when they are directly above you but there is a severe disconnect past direct reports to your immediate manager Thankfully you dont often have to report to those above your immediate manager Workplace culture is up beat and with the right shift being 1234 swing shifts The hardest part of the job is making sure you dont fall behind This requires an individual who can keep ahead of their workflow constantly while being able to function independently While you can rely on others from time to time to pick up slack this will eventually be viewed in a negative context The most enjoyable part of the job are my fellow employees,nan,nan,Manufacturing Operator,Current Employee,Mesa AZ,26/03/2019
4,I liked what I saw,I worked for 3 months during the summer I was physically located at the IBM facility I was mostly working with engineers that were native Germans It was a pleasant experience,nan,nan,Contract Layout Designer,Former Employee,Burlington VT,19/03/2019
3,Never Stop Thinking,Innovative Industrial Engineer with International Green Belt certification and handon experience in driving productivity system development with proven ability to lead multiple projects Leading a high performing team responsible to set long term manufacturing efficiency targets and build synergy across business lines My interested topics are lean productivity efficiency management data analysis and optimization,nan,nan,Industrial Engineer,Current Employee,Batam,12/03/2019
5,Awesome,This is the best company that I was working in I had to take care of any problem that has to had with the computers I also take care of our network we use Mikrotik routers to get our internet experience at a higher level,nan,nan,Sales AssociateCashier Technician,Former Employee,Chisinau,06/03/2019
3,Decent job stability and benefits,Working here is decent and the people are alright The benefits and the hob stability are the things that make people stay at the company for a very long time,Variable bonuses,12 hour shifts,Line Technician,Former Employee,Kallang,11/03/2022
5,Comfortable Workplace,good management good environment a lot of benefit always learning something new to make you become responsible person all staff friendly safety,nan,nan,Process Control PC Operator,Former Employee,Melaka,06/03/2019
4,Professional and organized,Infineon is a company whose performance is based on employees organization and products quality As a salesperson it is very pleasant to work at Infineon because the value of the word given to customers is always respected To continue to growevolve Infineon should be more open to international culture still german centric,nan,nan,Sales Manager,Former Employee,Paris,02/03/2019
3,great work place to gain experience,my role Do maintenance plan for machine trim and form machine Lead the problem solving regarding machine issue Increase the MTBA mean time between assist of machine Do documentation regarding modification on machine and PM procedure Lead the technician regarding provided maintenance plan,nan,nan,Equipment Engineer,Former Employee,Melaka,18/02/2019
4,culture is hard to fit in,Infineon is a big company with a lots of opportunities However the sites are not local if you are in a small site like one in Leominster it is not that easy to grow in this company,nan,nan,Sinior project managert,Current Employee,Leominster MA,14/02/2019
3,Unappreciated,Had top production moves but was unappreciated Worked us like slaves Globalist mind set Company itself has high tech aspirations such as 5g and smart dust,nan,nan,Assembly Worker,Former Employee,Temecula CA,11/02/2019
3,fast pace and simple job management needs improvement,Easy and simple work place They offer both overnight and day time shifts Lots of days off but hours are long Compensation is ok but no room to move up,nan,nan,OPERATOR,Current Employee,Temecula CA,07/02/2019
4,A good company to work with to build your career,A good company to work with to build your career Good work Environment flexibility to mould your career internally on different clearly defined career paths Good rewards and recognition system,nan,nan,Manager,Current Employee,India,03/02/2019
4,Good place to learn,Friendly colleagues As an employee you do feel valued in numerous ways and the mission that we strive for every day is noble and worthwhile A great amount of training given,nan,nan,Unit Processing Development Die Attach Intern,Former Employee,Melaka,30/01/2019
3,Good people,Infineon has great people working for the company They are selling the fab plant so very little opportunity for advancement They have nonstandard Planning systems that take a long time to get used to,nan,nan,Supply Chain Planning Analyst,Current Employee,Temecula CA,24/01/2019
5,Everyday is a busy day,good place to bring up the skill develops experience learn new knowledge everyday good environment for long term working nice people really enjoy,nan,nan,Senior Technician Engineering,Former Employee,Kulim,15/01/2019
4,Decent place to work,Professional environment Good people to work with Better than average benefits PTO My position was very demanding and I worked a lot of long hours,nan,nan,Pricing Analysis Supervisor,Former Employee,Temecula CA,14/01/2019
5,Good company,Infineon is a great company Good people steady workflow safe environment and overall great company I am thankful for my time with them and skills I learned,nan,nan,Material Handler,Current Employee,Temecula CA,11/01/2019
3,They love when you do overtime,Everyone gets hired on as a temp first and overall it was okay They let you do as much over time as you like which was really nice However management was not so great They will lead you on thinking youll be the next one offered full time then randomly end your contract,nan,nan,Wafer Fab Operator,Former Employee,Temecula CA,07/01/2019
5,Fun workplace and Im enjoyed during working there,Entering as Operation Specialist Last position as Senior Tech 2 times promoted and continuous A review every year Very nice place to work Fun workplace and Im enjoyed during working there,nan,nan,Epitaxy Senior Technician,Former Employee,Kulim,06/01/2019
4,A place to learn,Not a bad place to work Staffs are friendly and colleagues are helpful Its a big organization as you have the opportunity to meet a lot of people from different field,nan,nan,Engineer,Current Employee,Melaka,03/01/2019
4,Productive and good worklife balance,A lot of opportunities to learn and grow A company that focus on worklife balance and health It is a forward looking company that keeps innovating,nan,nan,Senior Executive,Current Employee,Kallang,02/01/2019
4,Its a fun workplace and good,very good place to work environment is clean and good practice 5s All days surrounded by good friends have a lot of benefit Management was good in order to increasing their productivity from day to day free gym flexsible time,nan,nan,Technician,Former Employee,Malacca City,02/01/2019
4,Internship,Good exposures were given throughout my internship period which I never practiced in my university practical A good mentor was assigned to train me with the projects All days surrounded by good friends,nan,nan,Industrial Trainee,Former Employee,Kulim Penang Malaysia,28/12/2018
4,Good working environment,Infineon have good working environment I have learned a lot of new things while working here For your information Im working here as a business partner Currently looking for a job that can expand more my experience and knowledge,nan,nan,Demand Center Admin,Current Employee,Kulim,27/12/2018
4,Slow career development,I had experienced assigned to test laser mark and trim form production area besides involved on execution and audit equipment for Green Line Project Green Line Project is focus for lean workplace machine stability high performance of equipments and etc Currently Im involve with APC project where focusing on improving system efficiency of equipment Thus have to perform some configuration on different types of models and process of equipments,nan,nan,PROJECT ENGINEER,Current Employee,Melaka,25/12/2018
3,Decent job stability and benefits,Working here is decent and the people are alright The benefits and the hob stability are the things that make people stay at the company for a very long time,Variable bonuses,12 hour shifts,Line Technician,Former Employee,Kallang,11/03/2022
1,Worst place to work,Always direct hire people who are relatives to management Hiring contract people from left to right without any experience Very low pay and small breaks The management always worry about quantity than quality Employee training is very poor If you make any mustake during training you can lose your job,nan,nan,Fab Technician,Former Employee,Mesa AZ,17/12/2018
5,Fun place to work,Relaxed environment While there we did desktop support Inventory of assists deployment of a new phone systems was a friendly environment to work in,Great People,Management did not respond in a timely manner,Desktop Support Technician Contractor,Former Employee,Allentown PA,14/12/2018
4,Productive and enjoy,Great place to work Good environment and full of secure Most of employee were very discipline I have learned on how to manage time and man power if there any absenteeism happened Management was good in order to increasing their productivity from day to day The culture was fine The hardest part of the job is to always focus on quality so that we can have zero defect or zero customer complain The most enjoyable part of the job is they provided training to all the staff which is new or old staff Many training were provided such as 5S QC Tools Safety and Environment and more,nan,nan,Production Technician,Current Employee,Melaka,12/12/2018
4,Flexible work hours comapny,If you join Infineon expect to be in multinational environment Management part is a bit of weak ie sometimes there are biasing cases based on positions work experiences Leaders tend to close one eye if you get bullied by seniors unless you raise out your concern very seriously It may also depends on individual department not meaning the whole company is this way,nan,nan,Engineering Techanician,Current Employee,Kallang,10/12/2018
4,Productive and supportive colleague and lot of benefits for employees,Great place to work Really enjoy the leadership a great place to grow you career and a lot of growth potential A typical day moves quick Great people work here Work with a very friendly and collaborative team My manager is very helpful and eager to guide me The position makes it available for me to learn much more increase my current skills and obtain new ones The flexible working hour really good advantage in this company,nan,nan,ESH Executive,Current Employee,Melaka,05/12/2018
4,Great Place To Work,Mentored Promoted Involved Empowered Appreciated Valued Trusted Challenged All are about fun on handson experience gained with full enjoyment,nan,nan,Integration Engineer,Former Employee,Malaysia,04/12/2018
